"","207","208","209","243","213","215","217","218"
"Label","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Tx"
"1-palmitoyl-2-linoleoyl-GPC","185673232","161778736","178947792","292368096","316527008","188792624","270228800","306355616"
"1-palmitoyl-2-linoleoyl-GPE","25434804","27416888","27660696","29502848","12855361","29027772","19002456","19986956"
"1-palmitoyl-2-oleoyl-GPC"," 98306856"," 77830456"," 82759752","131051392","553576384","112040696","489524416","452510336"
"1-palmitoyl-2-oleoyl-GPE"," 9674345"," 8442743"," 9023076","10475643","16492634","13368946","21527592","17732208"
"1-palmitoyl-2-oleoyl-GPG"," 69210"," 82259"," 61994","104747","708539","119925","890532","725320"
"1-palmitoyl-2-palmitoleoyl-GPC","12261553","10889554","11156431","13416739","86448544","12818231","71442128","61200344"
"1-palmitoyl-2-stearoyl-GPC"," 7147829"," 4880424"," 5428366"," 6341953","70443984"," 6663653","48570608","53602752"
"1-palmitoyl-3-linoleoyl-glycerol","242898544","165159824","178652672","181882992","204601536","217780944","235780208","191612448"
"1-palmitoyl-GPC"," 27236612"," 16960452"," 29841498"," 78392168","113590408"," 27088948"," 63662824"," 66937848"
"1-palmitoyl-GPE","1411134"," 967192","1169491","1441906","9008585","1331998","7321734","6519455"
"1-stearoyl-2-arachidonoyl-GPC"," 88026824"," 69785136"," 61569288","112553168","891718912"," 85677944","663925376","732773888"
"1-stearoyl-2-arachidonoyl-GPE"," 71150088"," 66478432"," 54037432"," 72982504","163871488"," 62132216","155476624","158894944"
"1-stearoyl-2-arachidonoyl-GPI","3863890","2988245","3831163","3885743","5941119","1460941","5137583","6614392"
"1-stearoyl-2-arachidonoyl-GPS","25207148","21308880","17353240","27892388","63494428","26657596","62750296","61908400"
"1-stearoyl-2-linoleoyl-GPC","297723488","298156480","291277280","396985216","578049664","424143296","506933056","639561792"
"1-stearoyl-2-linoleoyl-GPE","55282992","58640840","57074248","64137516","41058968","65117016","48501348","59936504"
"1-stearoyl-2-oleoyl-GPC"," 67803704"," 56107940"," 52650356"," 74339176","625581376"," 89191456","424633504","500956160"
"1-stearoyl-2-oleoyl-GPE"," 9323617"," 6999131"," 7154559"," 9250051","38264856","14676907","31655604","36566840"
"1-stearoyl-2-oleoyl-GPS"," 299094.4"," 137263.2"," 124855.0"," 196704.0","1703599.0"," 245284.3"," 991349.0","1419183.0"
"1-stearoyl-GPC"," 25267592"," 20420904"," 27935624"," 54988328","162689392"," 27355564"," 77976056"," 98959656"
"1-stearoyl-GPE"," 2779396"," 2482453"," 2617727"," 3470066","21158436"," 3279412","12432491","14692955"
"1-stearoyl-GPI","  263250","  133073","  193284","  522978","21970432","  388286"," 3738157"," 5247533"
"1-stearoyl-GPS","  354938","  149071","  201219","  444429","14582861","  497654"," 3066586"," 3786041"
