"","Name",""
"mmu:14432","Gap43","2.88326660628625"
"mmu:83702","Akr1c6","2.86535257080218"
"mmu:11720","Mat1a","2.85595542107777"
"mmu:15458","Hpx","2.85112836263102"
"mmu:11905","Serpinc1","2.8471990238415"
"mmu:382053","Ces3a","2.84623929689131"
"mmu:20493","Slc10a1","2.82120135165132"
"mmu:226105","Cyp2c70","2.81707912129879"
"mmu:11814","Apoc3","2.81552840671551"
"mmu:216799","Nlrp3","2.81124189802952"
"mmu:14836","Gsc","2.80534488462377"
"mmu:69540","Klk10","2.79974584049693"
"mmu:18979","Pon1","2.79693648421402"
"mmu:11699","Ambp","2.77556576947805"
"mmu:16424","Itih1","2.77120714071261"
"mmu:791407","Gm10032","2.76629040778927"
"mmu:18416","Otc","2.75684400665859"
"mmu:16427","Itih4","2.75466761315559"
"mmu:11459","Acta1","2.74781246551773"
"mmu:11625","Ahsg","2.74690350762677"
"mmu:69693","Pof1b","2.74354286380896"
"mmu:280287","Kiss1","2.72964618036839"
"mmu:77337","Akr1c21","2.72917332833281"
"mmu:57275","Lenep","2.72917332833281"
"mmu:170935","Grid2ip","2.72028114797949"
"mmu:18935","Phox2b","2.72028114797949"
"mmu:76758","Gsdma2","2.72028114797949"
"mmu:76743","Gje1","2.72028114797949"
"mmu:114661","Prss28","2.72028114797949"
"mmu:66473","Ctrb1","2.72028114797949"
"mmu:320581","Idi2","2.72028114797949"
"mmu:110312","Pmch","2.72028114797949"
"mmu:225152","Gjd4","2.72028114797949"
"mmu:226359","C1ql2","2.72028114797949"
"mmu:229333","C130079G13Rik","2.72028114797949"
"mmu:208258","Ankrd33","2.72028114797949"
"mmu:258502","Olfr279","2.72028114797949"
"mmu:320640","Skint4","2.72028114797949"
"mmu:16701","Krtap6-2","2.72028114797949"
"mmu:76701","Ctrc","2.72028114797949"
"mmu:433882","Gm16223","2.72028114797949"
"mmu:12967","Crygd","2.72028114797949"
"mmu:319176","Hist2h2ac","2.72028114797949"
"mmu:259114","Olfr570","2.72028114797949"
"mmu:665095","Cyp2j8","2.72028114797949"
"mmu:546983","Vmn2r77","2.72028114797949"
"mmu:100042024","Gm3629","2.72028114797949"
"mmu:100038847","Gm10406","2.72028114797949"
"mmu:100041283","Gm3252","2.72028114797949"
"mmu:667941","Gm8888","2.72028114797949"
"mmu:545546","2210017I01Rik","2.72028114797949"
"mmu:234072","Adprhl1","2.72025909895124"
"mmu:209513","Taar4","2.72025386173187"
"mmu:26434","Prnd","2.71531935484402"
"mmu:239408","Tmem74","2.70862166625495"
"mmu:381493","S100a7a","2.70586381384603"
"mmu:226278","Prlhr","2.70253372918983"
"mmu:18292","Sebox","2.69823455175493"
