Sample,207,208,209,243,213,215,217,218
Label,HFD_Veh,HFD_Veh,HFD_Veh,HFD_Veh,HFD_Tx,HFD_Tx,HFD_Tx,HFD_Tx
adrenate,,"11,304,611","47,277,092","12,565,612","59,587,248","19,671,940","30,733,552","20,281,992"
alanine,"201,685,264","181,529,152","194,693,616","275,435,264","864,691,072","227,237,728","660,337,344","774,694,848"
allantoin,"1,112,319","378,266","392,762","412,128","1,323,758","439,173","884,131","1,050,135"
alpha-hydroxyisocaproate,,,,,"1,434,394",,"1,237,325","825,797"
alpha-hydroxyisovalerate,"1,165,818","860,945","1,307,675","1,099,068","11,003,103","1,169,464","7,840,010","7,668,629"
alpha-ketoglutarate,"606,484","768,435","745,340","891,971","1,318,643","312,442","1,078,288","1,469,472"
alpha-tocopherol,"32,987,208","45,697,364","33,325,166","61,865,768","6,587,192","47,086,388","64,681,424","36,778,084"
anserine,"3,375,452","994,182","1,705,194","708,461","4,667,103","3,646,367","2,108,234","2,520,955"
arabitol/xylitol,,,,,"303,441",,"256,495","198,491"
arabonate/xylonate,,,,,"7,920,989",,"4,539,260","5,792,892"
arachidate,"6,360,217","4,974,187","7,417,607","7,860,182","22,817,234","8,214,784","9,512,251","9,126,377"
arachidonate,"105,230,992","68,922,760","69,648,392","95,811,496","531,304,256","113,191,192","212,908,368","228,638,416"
arachidonoyl ethanolamide,"720,350","496,715","576,044","389,520","311,426","449,694","553,616","288,041"
arginine,"49,903,216","64,142,148","65,044,404","102,184,072","589,136,128","109,801,592","411,469,984","464,027,424"
argininosuccinate,"111,687","235,956","109,482","263,155","7,268,644","118,564","3,167,587","4,302,190"
ascorbate,"1,284,252","2,326,349","746,756","1,742,010","923,643","220,498","8,729,549","751,355"
asparagine,"15,108,794","13,982,388","15,731,952","19,956,484","163,317,856","21,742,814","96,739,360","134,306,832"
aspartate,"52,206,304","39,680,248","49,186,212","50,365,764","338,936,160","49,900,324","240,735,664","236,663,600"
azelate,"284,484","170,794","189,114","329,657","199,679","232,307",,"136,855"
behenoyl sphingomyelin,"37,921,656","29,723,716","31,880,604","39,981,112","88,629,984","46,350,400","69,379,816","82,321,200"
beta-alanine,"10,576,716","7,652,087","7,393,909","11,337,522","63,501,540","14,368,559","40,504,728","44,680,764"
beta-guanidinopropanoate,"1,212,859","777,671","1,066,485","1,022,265","1,014,499","1,020,822",,"1,260,887"
beta-hydroxyisovaleroylcarnitine,"1,808,810","1,829,177","2,054,681","1,587,030","6,452,065","2,173,241","5,982,206","4,698,820"
beta-muricholate,"460,635",,,,,,,
betaine,"122,284","48,034","21,274","24,486","9,390,385","58,011","5,813,648","5,460,870"
betaine aldehyde,"563,904","505,811","342,032","418,445","17,480,734","962,570","34,416,432","13,389,706"
butyrylcarnitine,"692,313","708,794","3,370,859","3,331,594","20,720,520","2,438,545","15,200,330","16,361,932"
C-glycosyltryptophan,"807,700","460,984","561,834","594,010","3,185,338","1,184,220","2,580,613","2,709,679"
