Sample,Diet,Treatment,"1,2-dilinoleoyl-GPC (18:2/18:2)","1,2-dioleoyl-GPC (18:1/18:1)*","1,2-dioleoyl-GPE (18:1/18:1)","1,2-dipalmitoyl-GPC (16:0/16:0)","1,5-anhydroglucitol (1,5-AG)",1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*,1-(1-enyl-stearoyl)-GPE (P-18:0)*,1-(3-aminopropyl)-2-pyrrolidone,1-arachidonoyl-GPC (20:4)*,1-arachidonoyl-GPE (20:4)*,1-arachidonoyl-GPI (20:4)*,1-arachidonylglycerol (20:4),1-dihomo-linolenylglycerol (20:3),1-docosahexaenoylglycerol (22:6),1-linolenoyl-GPC (18:3)*,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4)*,1-linoleoyl-GPC (18:2),1-linoleoyl-GPE (18:2)*,1-linoleoyl-GPI (18:2)*,1-linoleoylglycerol (18:2),1-methylhistamine,1-methylhistidine,1-methylimidazoleacetate,1-methylnicotinamide,1-oleoyl-2-linoleoyl-glycerol (18:1/18:2),1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,1-oleoyl-3-linoleoyl-glycerol (18:1/18:2),1-oleoyl-GPC (18:1),1-oleoyl-GPE (18:1),1-oleoyl-GPI (18:1)*,1-oleoylglycerol (18:1),1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*,1-palmitoleoyl-3-oleoyl-glycerol (16:1/18:1)*,1-palmitoleoyl-GPC (16:1)*,1-palmitoleoylglycerol (16:1)*,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4),1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*,1-palmitoyl-2-linolenoyl-GPC (16:0/18:3)*,1-palmitoyl-2-linoleoyl-glycerol (16:0/18:2)*,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)*,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),1-palmitoyl-2-linoleoyl-GPG (16:0/18:2),1-palmitoyl-2-linoleoyl-GPI (16:0/18:2),1-palmitoyl-2-oleoyl-GPC (16:0/18:1),1-palmitoyl-2-oleoyl-GPE (16:0/18:1),1-palmitoyl-2-oleoyl-GPG (16:0/18:1),1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),1-palmitoyl-3-linoleoyl-glycerol (16:0/18:2)*,1-palmitoyl-GPC (16:0),1-palmitoyl-GPE (16:0),1-palmitoyl-GPG (16:0)*,1-palmitoyl-GPI (16:0)*,1-palmitoyl-GPS (16:0)*,1-palmitoylglycerol (16:0),1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),1-stearoyl-2-arachidonoyl-GPI (18:0/20:4),1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,1-stearoyl-2-oleoyl-GPC (18:0/18:1),1-stearoyl-2-oleoyl-GPE (18:0/18:1),1-stearoyl-GPC (18:0),1-stearoyl-GPE (18:0),1-stearoyl-GPG (18:0),1-stearoyl-GPI (18:0),1-stearoyl-GPS (18:0)*,10-heptadecenoate (17:1n7),10-nonadecenoate (19:1n9),10-undecenoate (11:1n1),"12,13-DiHOME",13-HODE + 9-HODE,15-methylpalmitate,16-hydroxypalmitate,17-methylstearate,2'-deoxyadenosine 5'-monophosphate,2'-deoxycytidine,2'-deoxycytidine 5'-monophosphate,2'-deoxyguanosine,2'-deoxyinosine,2-aminoadipate,2-aminobutyrate,2-aminoheptanoate,2-aminooctanoate,2-arachidonoylglycerol (20:4),2-docosahexaenoylglycerol (22:6)*,2-hydroxy-3-methylvalerate,2-hydroxyadipate,2-hydroxybutyrate/2-hydroxyisobutyrate,2-hydroxyglutarate,2-hydroxystearate,2-linoleoylglycerol (18:2),2-methylbutyrylcarnitine (C5),2-methylbutyrylglycine,2-methylcitrate/homocitrate,2-oleoylglycerol (18:1),2-palmitoleoyl-GPC (16:1)*,2-palmitoleoylglycerol (16:1)*,2-palmitoyl-GPC (16:0)*,2-palmitoylglycerol (16:0),2-phosphoglycerate,2-stearoyl-GPE (18:0)*,3'-dephosphocoenzyme A,3-(4-hydroxyphenyl)lactate,3-aminoisobutyrate,3-hydroxy-3-methylglutarate,3-hydroxybutyrate (BHBA),3-hydroxybutyrylcarnitine (1),3-hydroxybutyrylcarnitine (2),3-hydroxyisobutyrate,3-hydroxymyristate,3-hydroxyoctanoate,3-hydroxypalmitate,3-indoxyl sulfate,3-methylcytidine,3-methylhistidine,3-phosphoglycerate,3-ureidopropionate,4-ethylphenylsulfate,4-guanidinobutanoate,4-hydroxy-nonenal-glutathione,4-imidazoleacetate,4-vinylphenol sulfate,5-dodecenoate (12:1n7),5-hydroxyindoleacetate,5-hydroxylysine,5-methyl-2'-deoxycytidine,5-methyltetrahydrofolate (5MeTHF),5-methylthioadenosine (MTA),5-methyluridine (ribothymidine),5-oxoproline,6-beta-hydroxylithocholate,6-oxolithocholate,6-oxopiperidine-2-carboxylic acid,6-phosphogluconate,"7,8-dihydrofolate",7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),7-hydroxycholesterol (alpha or beta),7-ketodeoxycholate,7-methylguanine,"9,10-DiHOME",acetylcarnitine,acetylphosphate,adenine,adenosine,adenosine 2'-monophosphate (2'-AMP),"adenosine 3',5'-cyclic monophosphate (cAMP)","adenosine 3',5'-diphosphate",adenosine 3'-monophosphate (3'-AMP),adenosine 5'-diphosphate (ADP),adenosine 5'-diphosphoribose (ADP-ribose),adenosine 5'-monophosphate (AMP),adenosine-5'-diphosphoglucose,adenylosuccinate,adipate,adipoylcarnitine,adrenate (22:4n6),AICA ribonucleotide,alanine,alanylleucine,allantoin,alpha-hydroxyisovalerate,alpha-ketoglutarate,alpha-muricholate,alpha-tocopherol,anserine,arabitol/xylitol,arabonate/xylonate,arachidate (20:0),arachidonate (20:4n6),arginine,argininosuccinate,ascorbate (Vitamin C),asparagine,aspartate,azelate (nonanedioate),behenoyl sphingomyelin (d18:1/22:0)*,beta-alanine,beta-guanidinopropanoate,beta-hydroxyisovaleroylcarnitine,beta-muricholate,betaine,betaine aldehyde,biliverdin,biopterin,butyrylcarnitine,butyrylglycine,C-glycosyltryptophan,campesterol,carnitine,carnosine,catechol sulfate,chenodeoxycholate,cholate,cholesterol,choline,choline phosphate,cis-urocanate,citrate,citrulline,coenzyme A,corticosterone,creatine,creatinine,cystathionine,cysteine,cysteine sulfinic acid,cysteine-glutathione disulfide,cysteinylglycine,cytidine,cytidine 3'-monophosphate (3'-CMP),cytidine 5'-diphosphocholine,cytidine 5'-monophosphate (5'-CMP),cytidine-5'-diphosphoethanolamine,cytosine,daidzein,dehydroascorbate,deoxycarnitine,deoxycholate,dihomo-linoleate (20:2n6),dihomo-linolenate (20:3n3 or n6),dihydrobiopterin,dihydroxyacetone phosphate (DHAP),dimethyl sulfone,dimethylarginine (SDMA + ADMA),dimethylglycine,docosadienoate (22:2n6),docosahexaenoate (DHA; 22:6n3),docosapentaenoate (n3 DPA; 22:5n3),docosapentaenoate (n6 DPA; 22:5n6),docosatrienoate (22:3n3),eicosapentaenoate (EPA; 20:5n3),eicosenoate (20:1),equol,equol glucuronide,equol sulfate,ergothioneine,erucate (22:1n9),erythritol,erythronate*,ethylmalonate,ferulic acid 4-sulfate,flavin adenine dinucleotide (FAD),flavin mononucleotide (FMN),fructose,fructose-6-phosphate,fumarate,galactonate,gamma-aminobutyrate (GABA),gamma-carboxyglutamate,gamma-glutamyl-2-aminobutyrate,gamma-glutamyl-epsilon-lysine,gamma-glutamylalanine,gamma-glutamylcysteine,gamma-glutamylglutamate,gamma-glutamylglutamine,gamma-glutamylglycine,gamma-glutamylhistidine,gamma-glutamylisoleucine*,gamma-glutamylleucine,gamma-glutamylmethionine,gamma-glutamylphenylalanine,gamma-glutamylthreonine*,gamma-glutamyltryptophan,gamma-glutamyltyrosine,gamma-glutamylvaline,gamma-tocopherol/beta-tocopherol,genistein,gluconate,glucosamine-6-phosphate,glucose,glucose 6-phosphate,glucuronate,glutamate,"glutamate, gamma-methyl ester",glutamine,glutarate (pentanedioate),glutarylcarnitine (C5),"glutathione, oxidized (GSSG)","glutathione, reduced (GSH)",glycerate,glycerol,glycerol 3-phosphate,glycerophosphoethanolamine,glycerophosphoglycerol,glycerophosphoinositol*,glycerophosphorylcholine (GPC),glycine,glycocholate,glycosyl-N-palmitoyl-sphingosine,glycosyl-N-stearoyl-sphingosine,glycylisoleucine,glycylleucine,glycylvaline,guanidinoacetate,guanidinosuccinate,guanine,guanosine,guanosine 5'- monophosphate (5'-GMP),gulonic acid*,heme,hexadecanedioate,hexanoylglycine,hippurate,histidine,homoarginine,homocitrulline,homostachydrine*,hyodeoxycholate,hypotaurine,hypoxanthine,imidazole lactate,imidazole propionate,indolelactate,inosine,inosine 5'-monophosphate (IMP),inositol 1-phosphate (I1P),"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate",isobutyrylcarnitine,isocitrate,isoleucine,isoleucylglycine,isovalerylcarnitine,isovalerylglycine,kynurenate,kynurenine,lactate,leucine,leucylglutamine*,leucylglycine,linoleate (18:2n6),linolenate [alpha or gamma; (18:3n3 or 6)],linoleoylcarnitine*,lysine,malate,malonylcarnitine,maltohexaose,maltopentaose,maltose,maltotetraose,maltotriose,mannitol/sorbitol,mannose,margarate (17:0),methionine,methionine sulfoxide,methyl glucopyranoside (alpha + beta),methylmalonate (MMA),methylphosphate,methylsuccinate,methylsuccinoylcarnitine (1),myo-inositol,myristate (14:0),myristoleate (14:1n5),myristoylcarnitine,N-acetyl-1-methylhistidine*,N-acetyl-3-methylhistidine*,N-acetyl-glucosamine 1-phosphate,N-acetylalanine,N-acetylarginine,N-acetylasparagine,N-acetylaspartate (NAA),N-acetylcitrulline,N-acetylglucosamine 6-phosphate,N-acetylglucosaminylasparagine ,N-acetylglutamate,N-acetylglutamine,N-acetylglycine,N-acetylhistidine,N-acetylisoleucine,N-acetylleucine,N-acetylmethionine,N-acetylmethionine sulfoxide,N-acetylneuraminate,N-acetylphenylalanine,N-acetylputrescine,N-acetylserine,N-acetyltaurine,N-acetylthreonine,N-acetylvaline,N-alpha-acetylornithine,N-delta-acetylornithine,N-formylmethionine,N-formylphenylalanine,N-glycolylneuraminate,N-methyl-4-aminobutyric acid,N-methylproline,N-monomethylarginine,N-octanoylglycine,N-oleoyltaurine,N-palmitoyl-sphinganine (d18:0/16:0),N-palmitoyl-sphingosine (d18:1/16:0),N-palmitoyltaurine,N1-Methyl-2-pyridone-5-carboxamide,N1-methyladenosine,N2-acetyllysine/N6-acetyllysine,"N6,N6,N6-trimethyllysine",N6-carbamoylthreonyladenosine,N6-succinyladenosine,nervonate (24:1n9)*,nicotinamide,nicotinamide adenine dinucleotide (NAD+),nicotinamide ribonucleotide (NMN),nonadecanoate (19:0),O-methyltyrosine,O-sulfo-L-tyrosine,oleate/vaccenate (18:1),oleoyl ethanolamide,oleoylcarnitine,ophthalmate,ornithine,orotate,orotidine,oxalate (ethanedioate),p-cresol sulfate,p-cresol-glucuronide*,palmitate (16:0),palmitoleate (16:1n7),palmitoyl dihydrosphingomyelin (d18:0/16:0)*,palmitoyl ethanolamide,palmitoyl sphingomyelin (d18:1/16:0),palmitoylcarnitine,palmitoylcholine,pantothenate,phenol sulfate,phenylacetylglycine,phenylalanine,phenylalanylalanine,phenylalanylglycine,phenyllactate (PLA),phenylpropionylglycine,phosphate,phosphoenolpyruvate (PEP),phosphoethanolamine,phosphopantetheine,pimeloylcarnitine,pipecolate,pro-hydroxy-pro,proline,prolylglycine,propionyl CoA,propionylcarnitine,propionylglycine,pseudouridine,pterin,putrescine,pyridoxal,pyridoxal phosphate,pyridoxamine,pyridoxamine phosphate,pyridoxate,pyroglutamine*,pyruvate,quinolinate,retinal,retinol (Vitamin A),ribitol,riboflavin (Vitamin B2),ribonate,ribose,ribose 1-phosphate,ribulose/xylulose,S-(3-hydroxypropyl)mercapturic acid (HPMA),S-1-pyrroline-5-carboxylate,S-adenosylhomocysteine (SAH),S-adenosylmethionine (SAM),S-lactoylglutathione,S-methylcysteine,S-methylglutathione,S-methylmethionine,saccharopine,salicylate,sarcosine (N-Methylglycine),sebacate (decanedioate),sedoheptulose-7-phosphate,serine,serotonin,spermidine,sphinganine,"sphingomyelin (d18:1/14:0, d16:1/16:0)*","sphingomyelin (d18:1/15:0, d16:1/17:0)*","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)","sphingomyelin (d18:1/18:1, d18:2/18:0)","sphingomyelin (d18:1/20:0, d16:1/22:0)*","sphingomyelin (d18:1/20:1, d18:2/20:0)*","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*","sphingomyelin (d18:1/24:1, d18:2/24:0)*","sphingomyelin (d18:2/16:0, d18:1/16:1)*","sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*","sphingomyelin (d18:2/24:1, d18:1/24:2)*",sphingosine,sphingosine 1-phosphate,stachydrine,stearate (18:0),stearidonate (18:4n3),stearoyl ethanolamide,stearoyl sphingomyelin (d18:1/18:0),stearoylcarnitine,succinylcarnitine,sulfate*,tartronate (hydroxymalonate),taurine,tauro-beta-muricholate,taurochenodeoxycholate,taurocholate,taurocyamine,taurodeoxycholate,taurohyodeoxycholic acid,taurolithocholate,tauroursodeoxycholate,tetradecanedioate,thiamin (Vitamin B1),thiamin diphosphate,thiamin monophosphate,threonate,threonine,thymidine,thymine,tiglylcarnitine,trans-4-hydroxyproline,tricarballylate,tricosanoyl sphingomyelin (d18:1/23:0)*,trigonelline (N'-methylnicotinate),trimethylamine N-oxide,tryptophan,tyrosine,UDP-galactose,UDP-glucose,UDP-glucuronate,UDP-N-acetylgalactosamine,UDP-N-acetylglucosamine,uracil,urate,urea,uridine,uridine 3'-monophosphate (3'-UMP),uridine 5'-monophosphate (UMP),"uridine-2',3'-cyclic monophosphate",ursodeoxycholate,valerylglycine,valine,valylglutamine,valylglycine,valylleucine,xanthine,xanthosine,xanthurenate
ND_Veh_1,ND,Veh,262160800,77419768,13794540,653527,3455653,3056380,31409084,1869668,407810,1613737,3025651,408899,529344,2709395,63401,2956716,8354068,6372766,17711222,1402926,504900,1070994,3533344,221083008,17960244,6812053,911300,23372778,1946403,42216984,11524509,3551847,51011636,270381920,137209056,702731968,29430576,21538358,3043015,16019532,234720992,33607656,6843069,1370052,20078852,10248212,2327400,143746720,46770980,25254434,286365504,1998759,1196132,1107028736,43034760,4539588,226230,96774512,28784682,460479392,370196480,50027624,937746,7324254,4897812,18568536,7361973,26880644,27492220,4392729,1424785024,291663360,149902544,16015786,154795648,48927348,109930,37118796,17287146,35216848,12853439,231590,1851029,44184828,9591465,1769994,2142369,88568,1870835,1206520,115679,212932,85241320,80038216,3434000,83847,1329217,513769,61165,,8364923,16318927,1764001,29114252,5666224,6003991,445929,19291512,988508,829151,5299064,7334981,1489535,2547604,883330,3014573,19551504,4370503,8536092,24161988,15494201,1545110,1648542,180564,4832950,708614,1629673,60217,1393375,27606036,512400,36922216,2759440,6159391,286251,674646,322057,222037,217028,164177,14987530,76597,11469144,2631488,285740,631191,2042254,221179,354875,4215598,11888177,1841759,936174,186731504,3243592,75665672,44428100,1597369,39971,2361411,713587,7574605,12430876,213597728,77117,773524,546397,17711244,48054204,994742,1579470080,5037472,38002248,4288326,1131358,3815383,41263936,5926568,1549403,18479256,34956400,544567808,26794688,4716380,35252864,17403684,357539360,965803,330239648,205510560,17854268,12178421,118589608,2214658048,136642624,328366,1483414,15227780,4353227,9561412,4260735,1641605760,2592688,250619,2116567,8911375,198669008,1076050304,811421184,1010221,10692255,58536824,1059326,683068,1126815232,49507848,34866304,13703978,340452,27173548,3789734,68975376,,796663,31546312,1079139,359305,1922737,11639151,41655376,409552,66245648,116693832,286126,10904375,48233796,73638840,109168656,4408802,325071520,81768984,,4060996,70581376,87381072,532325,915718,12699036,462437216,13584288,238868,20945652,5244280,468284,2834505,186890,8287655,1628362,48855332,16189418,57870912,17043490,1256667,8158412,3820789,4547696,35566844,1355649,71824520,451556,2058974,12121028,1646253,1348791,254450,161976,,37033664,469096,1227784,,250014,834978816,649336,6790343,941201984,22023752,3980637696,5731156,19599424,1358388736,350012320,58575544,4075974,40214432,4615951,4515642,1390769,999141376,367720800,195941,19009240,933338,1534960,11993733,6455644,40792232,13831252,5335749,5384377,26951286,615093568,2579424,311605,2829630,942319,29264430,720116,3283593,61759232,4776446,3170307,85056744,31326798,2542542,204163,267327216,2159517,165456,26348952,24494580,5994957,1845562496,18654064,895666,1182407,151431,12739838,285762624,2148546560,1512851,3945449,3542996224,480770528,5400353,2073038592,1030902336,9024021,8228394,305471,54747768,11523953,52141208,4405418,15763482,47524292,861425472,12346571,3453561,20844756,608466,2116139,520383,6141791,124582048,6480890,236521,2263098,1400896,,6572126,2305678,10536810,321552,337000,141620,744911,39217968,66846424,2116469,40847412,228319,1487399,3494213,266195,284158,206987,195572,6588051,644228,1124347,102261,2230498,19252212,308205,44672,624478,418434432,908560,9664589,267043,,6305616,74023536,390949,38952180,2008578,39446208,39161680,121822,1661654,4166063,2920843008,998471,303986,8050140,2157141,70126,2855562496,875352,3050411,91475432,1121818240,2448938,74987,8291262,2674060,1207932,3855269888,619733632,9551859,4466228,87168664,4038844,3501775,10848826,3982101,2496131,2142101120,2368997,5850164,81346,643090,191523760,5168616,7217514,1429043,33757636,162695424,3744920,912733184,4496404,26588,55302524,972362,1733204,2813906,1036693,222586,903306,693632,19816582,1743370,32954376,4425825,,3510603,31100166,853164,7100296,46556400,18903290,8166947,1807792,68511,15734303,8761175,6074922,153742,1324869,20657394,53090060,231285,104718,51248500,245206,2835190,347435584,2413852,12078335,9142925,911752,4942873,,,25363672,1085137,16256658,37136888,364506656,4838624,14104293,28959864,40091544,,205571184,1214898048,15540221,3748953,,2943506,4453325,6643490,942306,311602080,59730916,7986201,229334944,2741836,27714530,1284109,120034,3885155,200047,43828736,274858,684109,128522232,497804096,257049,63059,1983935,905760,167832,44627504,89900208,1665860,507670080,401392672,1317335,1331370,,739998,2040277,97148376,235158,84859104,51458528,134833,2107415,106876,3478622,3920509,794845888,1711391,14402906,3143798,111612832,17423718,206922
ND_Veh_2,ND,Veh,276643744,75428520,15756597,531568,3652728,2451583,32667216,1842543,859258,1859719,3926493,215474,461403,2410477,41593,1720568,11790245,7890272,21654626,741746,334865,861164,4305049,258541312,26239322,6873848,983368,12116295,469021,32551016,9745415,7694808,50821352,355424608,159876272,567935808,29066512,19515640,1572018,14602749,333956736,16335839,9139103,2038264,15868695,12406554,2906182,133531584,47987656,19488856,302064064,2716761,1448254,1234295168,51396252,5910677,248742,141411328,26654086,411757184,313401632,40555844,665092,6230507,2755502,19035900,4629404,31914312,27616124,4545870,1489856512,293584768,183107072,19233478,144155936,41995480,,24083398,8052741,39092208,11703223,258425,1174115,28233068,9391197,2302195,2299792,73996,1523286,731030,124860,172329,97542064,64901948,2119441,209681,569098,528280,,506316,8342596,14284052,2141499,12840503,2173137,2330525,445247,10184596,2216505,953142,4534666,4004519,415514,1164496,2227254,4397852,12501330,2760467,6991291,24517218,15515500,603520,792218,192203,,312787,833403,,586125,4821777,510692,76820184,2837588,6199485,,1164151,180918,,153087,74443,30806306,80395,12419489,1655412,243306,475234,2526280,257024,177985,3110678,13882905,1430865,593826,147147584,2775265,65278264,59312844,1338897,41029,1868015,586212,5036185,14189612,508569536,120400,2922392,347993,11228867,71249704,1361020,1483567872,5057079,25785722,4186714,1009546,3518724,108142552,4677155,1043353,13330295,34143928,560615104,27273608,2979771,66353800,14464899,340952160,842326,303850240,102580032,17090064,8387036,78887152,1856231040,96225784,462942,795473,7833627,3642311,8241574,4521664,1523009280,1803720,141702,1665279,8116998,225066336,1036697920,798940352,505733,13550749,70217104,3628472,130390,504532160,22562088,45689016,21282018,124192,5630296,20124020,63447884,973641,443380,38038540,955329,200816,1269444,9448843,26325886,556102,90050656,153084080,255698,8045294,57985464,54680808,103156896,6825557,312134240,117535944,,6181490,94298920,114008776,200247,592469,9717784,468488096,20449124,77167,16328869,5242672,256692,3101262,197584,16588833,1452090,45925300,16985144,45909336,14132059,730792,6013390,3087950,11396325,36664192,832344,57812368,297979,2086337,14717266,155425,1179875,404349,,,31896832,,721867,846166,573638,815858944,1007175,16508261,882538432,14104416,4110143232,5826804,20758752,1228164096,1644761216,40244020,3914558,23551488,6730742,5317533,1360423,1502821120,332561376,529876,13395604,749192,1503920,11490915,6291915,17539892,23081752,4792830,4569013,49604428,385021600,1972800,273057,3047394,620715,27766744,1207905,1656123,59726616,3209517,1929161,65876112,35574776,2653912,286533,255133680,5193594,122289,23092676,19318984,5343497,1832130432,19029784,747552,1066096,134559,7854425,243383088,1859542144,2980646,5212093,3345092352,386113600,5118458,1659769600,988191936,9928966,7677561,3018151,36865696,25998076,68086520,2154360,23287160,46679576,702869440,7288029,2745091,23629294,925795,1387475,558972,5507248,120574664,5165787,209596,2208101,1429260,68163,6235733,2230975,10332286,,408982,78921,1276055,45309248,59187212,1042888,47243236,214877,1092296,2840138,100288,233303,343220,162124,5747289,755410,1108560,108320,3202104,14457527,320364,,441713,487859648,2030530,6189018,373229,127498,4482993,58309824,,35519988,2037367,36826980,24402328,147688,3262701,5489148,3077011200,1478626,839404,8292805,,47232,2945754880,923892,2472273,66045208,1023671616,1616991,65819,6718930,883341,646302,3651614464,639945024,8388392,5038066,75612288,2110608,1644954,10992735,1660720,1288031,1878800000,2463040,5796072,116534,737260,173729616,2108491,6039820,3030394,35936792,129607568,2199401,869336064,4274202,,24692194,116925,1275032,3117653,1132335,273167,1115891,840949,18475236,1715425,29305024,3688347,,6365810,131697480,720896,4823502,60852220,16071290,7295762,1749761,51149,25285924,7060290,12598150,285417,1134151,26219492,47667264,375563,91123,37564344,158405,2464467,251829248,2539138,12757087,8221699,868553,4665781,,,25282408,1459575,15860969,40931076,317533600,4528843,14176412,28184948,38884732,,229786864,1169370240,14874133,4498473,,1347664,6243592,6253832,546625,284593632,73562528,7527224,233456864,4307244,36487444,2118930,77917,5257166,122276,44273008,255078,807252,113487008,453345920,180059,76974,810354,572863,158890,45460364,115977120,1557945,459287680,473242432,1012295,1293701,186329,824031,2268151,62091928,174934,67126872,68724608,267881,6402269,101104,2941855,1337094,720978432,2708601,22878920,4133244,88576936,5683370,156745
ND_Veh_3,ND,Veh,295534400,104828032,16900126,587766,3607020,4027041,32046240,1861566,632278,1792435,3258295,63454,688128,2300728,,2500191,5467101,9347774,9186584,574126,209940,530435,3542520,252993056,12048382,3212684,375127,10266840,1153611,34223588,11280205,4414969,52787220,395580064,155034736,704862912,30506812,19150420,669921,8889811,321945504,38356848,8371008,635835,18241962,12126288,2902304,115871792,46128008,20223408,264118048,2486878,1244362,1153708928,46775552,5146493,202747,118477832,27916736,445521632,290570496,33949652,247337,1886014,774531,10225839,8604594,30416568,30698960,5170524,1467399424,241384464,174636000,16556750,140852976,36597064,,11432203,2722556,20826594,7049881,225264,2325245,39760996,6782402,2109960,1351011,76496,1772355,1058777,104896,247020,146232240,66187436,2639270,142172,390850,233608,,,8304643,9115832,1573241,9646078,3070932,3673942,407536,6691579,1627112,,2741296,3372094,452190,972492,2208474,3897218,16036393,2666414,7192684,27770480,19691000,824906,894732,182557,1948770,423752,1685062,,151943,7066017,580803,55154184,2530925,7791557,158052,1011652,142307,,259137,136017,25011740,93760,12743346,3929111,301155,1085164,2824134,298496,147173,1812009,14344351,1844398,933489,84748400,1916055,69011656,56337224,2636613,27930,2925039,803127,8178996,7140872,288984576,165609,1638197,352620,12834236,21693918,1336568,1636288768,5259419,28953884,3473337,1015326,7047140,134627168,4507229,1245620,10261222,15433667,289990144,21132736,2091977,91800056,16717869,350370624,995470,261296576,139196768,15627304,10334457,122141688,1985582592,82333008,662810,536105,6640969,4298567,7092713,3786261,1952929280,2367512,158606,1767156,10302413,202086672,969214848,981851136,814840,7758527,60688924,2742693,137271,634273984,29113284,53920504,26323476,155654,9174365,21365652,57271048,1238679,584858,31669676,810257,400190,2079781,11650235,36875728,,35153836,69817456,321726,5834230,62059096,65655336,115041968,2405898,126811712,27215368,9362765,,38745500,54116376,193779,839138,12925786,557140992,7391407,116077,21155488,3671134,395607,3705321,212527,11795944,1011796,44140480,11724902,47460924,13136556,773115,7259670,4022922,16442546,42639960,950527,48317456,446453,2046795,13722430,269889,1183965,314381,,,32462120,157592,1226212,967748,402920,848961472,609467,17191850,1055294592,18515502,4179324416,7164439,21988572,1286474752,1580876800,45826332,4796886,19125480,3132582,3760000,1284883,865472384,355681312,1093558,13867581,799675,1710263,12184369,5835792,19873782,36359364,5136759,5555132,32347178,394217856,3116543,325722,3285593,985286,31345672,900970,2112055,85816072,5620383,1904876,85253048,36590936,1325829,298420,288162784,4167326,133452,19646780,16991148,6598943,1868122496,15360551,565947,1372537,612239,8692245,263314240,2083201280,1604274,3186693,1886848000,214763488,6891869,1908084224,835659520,11279220,9664958,737197,51919116,18098644,63855324,4901275,20374146,21747014,747880448,6734438,3496051,20583904,649665,1535067,725498,5755543,95751640,5372613,270458,2488611,1744808,193325,6647664,2245763,12423292,,375678,104428,1059071,48710980,60091052,1500937,56641568,239834,970684,2540653,81624,377499,388714,150297,8322603,818274,1158536,85796,2565220,17070236,326907,,438480,420670048,1423852,8775790,463634,136722,5195799,63200464,147908,34465884,2311101,38493720,30840242,214641,4196883,2370895,3158447360,1035418,1165643,4241799,2280027,53725,1679671808,987298,4170926,58938088,1123030016,3313921,86769,6344036,666269,388188,2215352832,393141216,8200999,2995444,82419592,2936632,1611867,14578882,1376224,891923,2038651008,2260886,5689979,112720,369120,189556720,1877455,5741963,3666680,42883064,144686384,2817253,925951296,4908706,,32573520,543014,1492554,1592097,1225143,333377,1263833,1057728,20321956,2130229,30703804,3082662,,5419184,200951696,1483631,6898506,49184904,18485720,5985947,1760825,50545,23479580,9405276,8858886,277758,1219136,28226756,49079896,623607,,51428132,246452,3106581,305236800,2225586,9865998,9100487,1072407,4443929,403521,,25272122,1308320,13598137,42920796,322952160,4382142,14156046,30283692,38496344,,216544240,637504448,7808722,7660741,,2227498,5601921,5850598,612160,320054208,135466800,10077576,366870336,2065190,40559992,3878251,143065,8066248,204043,42514592,285182,640799,135728128,498479616,234545,86573,1607238,649139,199177,40497552,100868400,1957686,512529184,676979648,1364284,1852029,443082,737971,1894141,66326652,276876,74254800,67499840,256157,3393659,160279,3807703,2562535,761938688,1545839,19793188,3876120,113819888,8653370,173209
