Sample,201,203,204,206,207,208,209,243,213,215,217,218
Label,ND_Veh,ND_Veh,ND_Veh,ND_Veh,HFD_Veh,HFD_Veh,HFD_Veh,HFD_Veh,HFD_Tx,HFD_Tx,HFD_Tx,HFD_Tx
beta-hydroxyisovaleroylcarnitine,"7,944,803","4,528,336","2,865,823","5,642,360","1,808,810","1,829,177","2,054,681","1,587,030","6,452,065","2,173,241","5,982,206","4,698,820"
beta-muricholate,"345,638","25,202",,,"460,635",,,,,,,
betaine,"9,897,763","5,374,073","8,647,177","7,956,861","122,284","48,034","21,274","24,486","9,390,385","58,011","5,813,648","5,460,870"
betaine aldehyde,"46,795,776","13,284,945","1,485,877","16,013,654","563,904","505,811","342,032","418,445","17,480,734","962,570","34,416,432","13,389,706"
butyrylcarnitine,"26,337,010","26,341,136","14,613,363","23,529,276","692,313","708,794","3,370,859","3,331,594","20,720,520","2,438,545","15,200,330","16,361,932"
C-glycosyltryptophan,"4,595,152","3,179,040","2,363,862","3,376,888","807,700","460,984","561,834","594,010","3,185,338","1,184,220","2,580,613","2,709,679"
campesterol,"714,870","504,903","420,438","609,738",,,,,,,,
carboxyethyl-GABA,"926,365","764,471","343,654","615,028",,"113,375",,,"1,105,227",,"624,272","327,236"
carnitine,"1,007,919,168","806,495,552","405,618,240","940,090,560","493,264,832","486,865,600","503,662,112","553,588,544","667,082,560","589,247,232","808,863,808","410,110,816"
carnosine,"17,899,794","3,637,815","4,240,413","7,435,420","2,359,175","633,645","1,427,785","703,325","3,326,166","2,558,196","1,926,189","3,086,333"
catechol sulfate,"214,209","70,873","98,243","102,650",,,,,,,,
cholesterol,"84,054,720","56,237,572","47,413,888","56,117,088","29,912,064","30,837,428","65,469,716","38,274,232","42,713,240","32,501,424","69,582,448","47,908,512"
choline,"2,641,891,584","2,020,106,368","476,685,376","1,598,292,352","326,928,576","310,562,592","256,029,824","255,728,944","2,129,328,768","389,114,464","1,630,818,048","1,962,163,840"
choline phosphate,"438,987,808","322,255,680","1,200,971,392","606,496,512","82,710,720","94,219,352","94,596,320","82,933,408","362,594,208","128,785,192","438,798,208","276,414,944"
citrate,"15,440,285","14,626,530","10,590,070","25,393,846","778,717","548,653","1,234,618","895,017","11,291,704","953,627","16,263,835","10,787,727"
citrulline,"90,787,120","68,915,744","21,736,816","53,020,156","16,697,112","14,455,628","16,525,380","16,737,832","74,788,816","23,860,704","48,271,000","62,034,536"
corticosterone,"94,208","28,151",,"27,626","275,145","33,913","133,855",,,"221,000","65,302",
creatine,"1,709,148,672","1,016,420,352","7,995,486,720","4,325,921,280","987,192,768","608,776,128","760,670,912","668,958,400","1,130,161,664","1,037,721,472","3,253,111,552","1,038,338,560"
creatine phosphate,,,"1,317,833","403,671","84,285","112,664","180,953","149,231",,"143,556","361,562",
creatinine,"59,283,472","24,706,186","164,042,976","101,322,240","13,600,882","6,943,218","7,808,065","8,713,815","29,958,700","12,893,362","64,435,916","20,314,702"
cystathionine,"4,867,281","2,243,342",,"2,194,081",,,,,"4,836,589",,"805,428","1,971,640"
cysteine,"8,524,561","10,533,861","1,113,732","13,110,162","137,740","280,904","247,040","437,061","10,533,868","132,736","12,403,068","9,001,147"
cysteine s-sulfate,"214,767","64,392",,"66,153",,,,,"92,452",,"35,747","81,290"
cysteine sulfinic acid,"3,144,779","4,549,563","205,020","1,973,278","36,313","41,687","97,746","42,493","2,739,773","309,957","2,364,620","1,292,689"
cystine,"145,035,344","94,284,000",,"101,555,592","908,702",,,,"86,517,656",,"70,571,312","82,858,616"
cytidine,"177,913,152","112,979,824","104,922,440","140,991,056","10,271,938","6,874,401","7,573,162","7,803,584","120,128,992","12,772,577","97,513,864","88,361,504"
cytidine 3'-monophosphate (3'-CMP),,,"708,504","623,801","398,902","79,077","317,398","206,792",,"150,373","238,412",
cytidine 5'-diphosphocholine,"4,189,757","2,829,757","5,401,732","4,064,490","527,244","258,867","255,480","1,084,057","3,635,537","489,514","3,275,393","2,775,676"
cytidine 5'-monophosphate (5'-CMP),"16,925,184","13,152,001","2,902,820","9,594,526","4,372,308","4,607,594","5,301,293","3,579,713","15,566,870","5,066,255","7,950,898","10,945,890"
cytidine 5'-monophospho-N-acetylneuraminic acid,"568,666","458,265","479,222","361,059","80,034","68,217","95,750","147,923","728,490","89,651","307,603","431,254"
cytidine-5'-diphosphoethanolamine,"1,195,458","1,313,964","2,451,420","1,901,610","1,359,451","575,180","783,998","1,030,533","1,419,179","1,506,200","1,378,225","1,474,685"
cytosine,"415,261","280,709","256,580","222,251","138,617","118,424","90,617","201,699","361,499","167,353","81,811","194,024"
decanoylcarnitine,"256,248","300,093","158,252","225,938","316,457","146,438","195,817","491,034","237,807","120,408","283,978","128,083"
dehydroascorbate,"25,310,528","14,386,320","11,104,640","22,664,416","144,508","310,032","349,005","369,157","22,965,438","960,790","17,806,760","16,369,731"
deoxycarnitine,"156,485,824","108,172,720","68,608,032","124,689,408","19,474,352","22,130,304","23,379,648","28,635,662","133,002,232","23,584,700","102,062,680","94,468,536"
dihomo-linoleate (20:2n6),"50,337,652","29,632,496","27,782,852","49,460,192","13,710,130","11,099,029","24,021,156","34,193,416","108,384,160","39,357,572","51,748,500","41,261,952"
dihomo-linolenate (20:3n3 or n6),"38,676,392","35,286,720","28,395,036","50,064,040","13,578,829","8,030,230","11,002,019","18,831,570","61,146,608","20,778,102","29,520,736","27,451,630"
dihydoxyphenylalanine (L-DOPA),"445,566","112,381","71,460","157,392",,,,"148,867","276,593",,"221,163","219,919"
dihydroxyacetone phosphate (DHAP),"3,368,101","1,219,009",,"3,355,267","161,620","69,353",,,"1,861,644",,"2,334,140","1,606,712"
dimethyl sulfone,"54,537,724","58,482,556","39,078,028","60,440,928","21,948,766","12,023,856","12,318,004","8,586,869","58,339,200","27,064,318","47,720,028","38,218,308"
dimethylarginine (SDMA + ADMA),"30,910,408","15,142,538","5,378,946","17,157,552","398,323","522,898","406,676","988,487","17,874,324","742,984","11,426,225","11,643,452"
dimethylglycine,"7,074,838","3,976,537","1,946,007","3,505,211","2,941,989","1,359,032","1,470,725","1,026,532","3,436,693","1,877,867","3,094,024","2,513,401"
docosadienoate (22:2n6),"1,682,252","716,650","804,339","1,611,142","419,945","338,060","609,529","892,547","1,847,534","717,617","1,013,659","710,577"
docosahexaenoate (DHA; 22:6n3),"96,238,264","68,913,208","33,977,684","75,883,216","22,717,644","16,477,332","14,976,230","22,647,944","143,841,264","21,352,836","56,336,228","50,042,384"
docosapentaenoate (n3 DPA; 22:5n3),"20,280,948","14,128,129","11,571,175","22,962,732","4,622,271","3,494,668","3,662,720","5,481,937","20,314,566","5,069,171","8,223,850","6,519,526"
docosapentaenoate (n6 DPA; 22:5n6),"18,882,078","10,634,597","23,188,132","24,436,590","4,990,240","4,007,236","4,440,221","8,659,839","51,282,120","9,253,161","26,756,770","15,624,641"
dopamine sulfate (2),"519,779","459,851","43,313","274,108",,,,,"436,204",,"104,658","291,939"
eicosapentaenoate (EPA; 20:5n3),"18,262,760","22,116,990","11,092,110","26,787,740","6,043,430","4,563,174","4,109,482","4,367,246","12,841,727","5,650,581","7,239,985","6,879,429"
eicosenoate (20:1),"112,429,992","42,615,696","61,985,308","107,986,608","23,452,522","16,831,252","32,603,566","46,445,160","112,125,280","48,820,040","53,406,832","44,010,080"
equol sulfate,"823,945","348,794","235,434","351,517","169,164",,,,,,,
ergothioneine,"11,767,161","11,236,269","6,047,476","20,367,802","3,042,507","1,338,480","1,484,761","1,668,140","2,775,538","971,043","2,905,858","2,371,741"
erucate (22:1n9),"5,789,420","2,015,469","3,135,123","5,137,300","1,770,041","1,178,388","1,610,101","2,480,354","4,590,463","2,013,229","2,232,829","1,918,234"
erythronate*,"15,294,695","10,500,842","8,781,529","10,019,280","1,121,594","1,054,559","1,065,389","1,484,769","14,473,675","1,238,011","8,654,332","9,661,985"
ethylmalonate,"1,025,273","552,122","396,670","644,809",,,,"184,583","569,078",,"462,033","428,910"
flavin adenine dinucleotide (FAD),"401,471","340,327","134,622","345,695","43,951","39,809","41,441","83,174","449,649","89,904","309,574","300,328"
fructose,"1,650,996","984,405","200,771","436,825","264,976",,,,"2,244,340","155,898","407,678","1,204,341"
fumarate,"16,341,797","8,023,125","2,264,180","8,148,393","1,037,689","1,111,060","1,203,759","1,168,240","10,980,310","1,237,732","6,483,840","8,475,330"
galactitol (dulcitol),"223,569","169,728","524,556","258,716",,,,,"154,266",,"203,075","164,637"
galactonate,"3,555,574","1,334,724","812,961","1,391,234",,"38,737",,,"1,331,862","165,538","1,335,576","857,467"
gamma-aminobutyrate (GABA),"53,295,288","33,229,422","27,884,516","44,556,568","5,282,363","3,868,017","2,597,138","3,629,230","28,818,646","5,802,208","28,646,888","24,300,740"
gamma-carboxyglutamate,"3,412,024","2,254,294","1,161,293","2,442,019","112,841",,"97,456","106,406","2,379,382","251,177","1,641,792","1,760,214"
gamma-glutamyl-epsilon-lysine,"2,178,418","1,038,349","1,283,638","2,249,851","350,110","163,315","441,903","734,473","1,780,268","710,308","972,802","1,188,204"
gamma-glutamylalanine,"816,260","610,416","134,834","357,227","410,662","58,385","147,411","180,570","723,003","234,285","299,067","542,533"
gamma-glutamylglutamate,"571,494","684,710","2,097,664","870,416","519,522","101,648",,"292,392","423,361","203,766",,"437,931"
gamma-glutamylglutamine,"2,652,419","2,020,742","394,165","1,590,156","853,134","32,844","78,953","204,756","1,701,903","167,836","925,299","1,318,550"
gamma-glutamylglycine,"1,465,635","591,761",,"917,832",,,,,,,,
gamma-glutamylhistidine,"182,199","247,196",,"789,655",,,,,"157,966",,"689,768","225,382"
gamma-glutamylisoleucine*,"704,393","348,940","150,419","451,345",,,,"149,133","447,160","65,071","376,849","535,684"
gamma-glutamylleucine,"431,216","277,223","452,312","1,336,050","309,961",,"271,764","560,561","251,311","325,444","1,242,180","532,137"
gamma-glutamylphenylalanine,"140,631",,"141,084","669,717",,,,,,,"703,074","81,379"
gamma-glutamylvaline,"2,517,207","1,645,463","621,627","2,351,496","552,356","213,782","385,251","471,409","2,421,423","524,575","2,309,912","2,632,987"
gamma-tocopherol/beta-tocopherol,,,,"99,228","571,553","715,727","762,640","775,815",,"1,057,122","1,326,544","1,063,137"
gluconate,"4,481,935","715,514",,,,,,,"1,761,340",,"319,827","673,162"
glucose,"62,279,208","43,978,536","16,619,413","29,002,494","22,849,820","7,276,107","9,511,951","12,896,203","22,313,504","16,326,356","22,965,568","25,281,234"
glucuronate,"1,074,314","504,254","161,074","352,762","138,527","52,947","66,746","78,768","636,153","80,956","224,131","353,370"
glutamate,"2,256,139,008","1,843,137,664","994,574,848","1,892,093,696","173,070,112","214,425,312","226,062,928","238,414,016","1,836,644,608","187,065,328","1,397,995,264","1,409,424,640"
"glutamate, gamma-methyl ester","18,066,326","17,572,900","4,631,474","10,000,804","751,584","528,146","624,369","638,643","21,418,400","476,411","5,919,580","8,725,535"
glutamine,"1,659,931,392","1,450,268,800","512,882,112","1,126,131,712","173,928,640","107,942,952","114,592,568","155,420,640","1,325,758,336","185,339,056","730,274,048","984,356,416"
glutarate (pentanedioate),"7,070,301","4,814,344","900,807","3,077,363","212,967","126,299","217,012","219,844","8,199,718","377,864","2,981,383","4,792,583"
glutarylcarnitine (C5),"1,539,418","1,333,204","263,860","1,426,183","225,358",,,,"2,057,969","120,161","1,564,403","918,190"
"glutathione, oxidized (GSSG)",,,"195,608,480",,"14,739,691","12,278,226","13,879,973","15,755,672",,"14,642,716",,
"glutathione, reduced (GSH)",,,"4,935,277",,"1,674,845","8,773,300","8,745,113","11,040,218",,"2,217,024",,
glycerate,"76,018,968","46,669,376","19,716,356","44,164,056","5,160,682","3,911,849","4,818,145","5,539,934","58,248,540","5,925,080","34,244,396","41,673,856"
glycerol,"44,331,816","36,573,920","44,783,512","61,473,824","27,208,000","24,008,198","18,471,008","30,129,056","32,088,158","31,075,056","32,475,926","40,360,008"
glycerol 3-phosphate,"330,510,080","160,032,560","23,027,444","145,434,672","28,098,924","22,446,888","17,962,948","11,771,467","168,844,832","28,313,522","105,731,872","174,246,224"
glycerophosphoethanolamine,"7,855,154","7,690,577","3,658,167","5,894,808","2,948,826","2,364,162","2,462,883","2,257,178","8,180,055","1,961,409","5,162,413","6,225,899"
glycerophosphoglycerol,"1,071,780","894,425","1,929,422","1,513,778","140,689","168,703","162,226","209,787","1,302,377","199,951","1,362,833","863,391"
glycerophosphoinositol*,"248,715,936","219,320,800","4,950,564","179,465,648","412,532","324,363","558,827","500,939","241,952,080","944,789","159,319,680","138,033,632"
glycerophosphorylcholine (GPC),"3,356,003,328","3,571,740,160","923,151,104","2,918,763,008","578,099,456","429,398,144","477,533,376","428,592,512","3,833,126,144","393,726,528","2,605,331,712","2,575,194,624"
glycine,"451,902,240","298,992,928","107,144,848","290,752,320","25,379,536","14,925,294","15,776,167","22,529,364","321,696,288","19,959,396","211,785,120","234,498,800"
glycosyl-N-palmitoyl-sphingosine,"9,072,138","11,710,687","9,372,477","11,742,994","565,576","275,453",,"910,363","8,412,250","783,338","8,271,786","7,774,981"
glycosyl-N-stearoyl-sphingosine,"2,304,247","2,409,160",,"1,531,885",,,,,"1,780,486",,"984,649","1,454,417"
glycylleucine,"560,934","488,209","712,091","749,850","158,340",,,"203,767","379,968",,"554,766","419,923"
glycylvaline,"552,723","403,553","571,968","431,081","169,376","172,354","111,803","248,423","403,231","190,379","473,915","436,253"
guanidinoacetate,"46,819,392","40,791,904","119,345,200","82,540,656","12,404,683","6,904,556","7,001,885","10,423,947","39,585,000","13,847,112","57,996,644","38,294,848"
guanidinosuccinate,"448,287","257,610",,"194,590","101,544",,,,"254,429",,,"211,376"
guanine,"1,137,724","2,166,839","1,358,480","1,246,747","227,949","107,898","132,485","233,650","2,005,647","342,712","965,352","973,654"
guanosine,"15,998,763","21,417,200","62,071,216","21,802,016","8,260,331","1,825,456","2,463,062","3,580,413","21,569,674","6,189,144","21,397,328","17,244,128"
guanosine 5'- monophosphate (5'-GMP),"317,180","747,279","713,337","693,727","7,845,064","10,364,792","10,770,001","11,417,493","719,974","11,726,200","440,001","554,124"
gulonic acid*,"7,907,959","2,934,671","1,716,900","2,251,084","2,218,328","265,462","380,137","448,115","1,678,666","459,135","1,485,436","1,782,955"
heme,"382,299","166,478",,"74,333","8,737,367","6,521,947","7,056,922","11,855,706","273,145","7,388,232",,"935,961"
hexadecanedioate,"151,947","172,512","177,669","226,407","270,037","261,192","228,074","233,946","240,342","292,363","350,686","253,128"
hexanoylcarnitine,"3,816,207","1,744,571","1,561,088","2,377,433","635,768","266,653","480,501","574,003","1,707,066","415,030","1,468,343","1,154,471"
hexanoylglycine,"543,859","100,917","407,324","325,206","276,731","39,635",,"197,613","153,798","151,497","109,284",
hippurate,"770,831","208,478","735,011","520,067","74,331",,,"80,838","105,149","59,423","59,958","45,631"
histamine,"6,724,563","6,547,017","2,313,822","4,891,166","2,929,311","255,308","621,556","2,810,775","3,994,570","3,242,670","8,528,007","6,333,994"
histidine,"772,474,048","498,943,680","128,333,304","418,708,576","48,620,112","29,409,226","31,158,692","45,258,632","643,399,552","46,232,656","328,438,848","463,248,032"
homoarginine,"845,697","559,554","379,453","681,475",,,,,"1,643,794",,"680,447","1,102,478"
homocitrulline,"2,217,601","1,038,034","332,068","1,159,279",,,,"47,049","646,754","55,888","410,498","312,399"
homostachydrine*,"33,097,854","18,293,716","13,973,070","29,109,344","925,818","249,248","232,168","120,799","132,142","194,831","249,640","79,216"
hypotaurine,"34,913,836","25,878,718","477,836","19,512,664","355,979","635,647","402,924","712,961","32,008,574","753,173","18,452,696","19,873,284"
hypoxanthine,"736,531,648","442,845,248","190,937,056","403,054,592","43,315,148","15,182,410","17,829,866","23,739,810","496,665,056","40,138,300","283,766,784","328,078,528"
imidazole lactate,"4,449,972","2,668,236","2,275,555","3,196,227","1,971,740","2,214,216","2,519,682","3,106,984","4,013,292","2,466,157","3,001,571","2,548,632"
imidazole propionate,"382,927","490,001","111,965","132,789","149,074","154,864",,"198,486","478,468","151,186","97,520","176,024"
indolelactate,"155,006","33,890",,"80,593","33,020",,,,"81,043","42,621","84,335","82,891"
inosine,"518,286,336","438,936,672","399,640,256","404,547,392","62,618,640","21,564,086","28,392,670","37,797,012","452,794,784","49,967,916","308,042,688","316,523,808"
inosine 5'-monophosphate (IMP),,,,,"2,268,434","5,147,122","4,358,554","3,270,247",,"4,240,257",,
"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate","2,287,599","3,338,541","3,846,172","5,543,595","311,981","169,124","342,183","599,089","1,438,246","693,399","3,967,376","2,575,025"
isobutyrylcarnitine,"18,748,136","11,287,516","9,784,571","17,833,836","4,291,115","4,685,502","11,615,336","5,656,645","20,777,668","14,589,996","13,337,865","19,223,276"
isocitrate,"2,465,382","1,473,498","2,680,904","3,251,065","2,861,724","3,083,011","2,991,443","4,873,461","2,085,797","1,992,519","4,958,510","2,512,752"
isoleucine,"887,696,320","615,585,536","241,853,376","506,978,304","121,559,024","74,081,160","86,433,296","192,835,856","738,603,712","97,948,088","455,514,560","621,872,448"
isoleucylglycine,"940,970","837,552","1,436,964","1,187,618","433,870","279,745","272,992","439,953","688,246","475,522","1,183,370","481,127"
isovalerylcarnitine,"8,960,243","6,000,651","3,999,534","9,129,367","1,058,585","1,142,843","3,663,533","1,371,161","7,348,260","4,255,212","4,132,585","6,404,738"
isovalerylglycine,"212,177","132,382","160,556","131,496","87,486","18,900","80,216","116,353","118,776","103,226",,"96,642"
kynurenate,"479,939","250,088",,"224,628",,,,,"478,660",,"234,268","321,826"
kynurenine,"147,026,656","81,024,408","555,523","76,587,208","1,112,442","768,865","395,916","470,444","136,564,656","823,998","72,901,648","96,736,704"
lactate,"68,259,872","30,637,014","17,228,670","35,834,920","9,523,349","3,799,805","5,634,596","7,619,265","43,233,600","8,872,072","33,539,296","33,405,360"
laurylcarnitine,"1,597,279","1,186,697","633,025","1,169,320","513,341","443,594","544,507","1,294,329","739,351","472,002","831,153","454,019"
leucine,"720,905,600","543,689,920","175,918,208","426,429,056","84,931,136","51,537,780","57,793,756","126,174,824","645,755,200","75,800,576","361,881,600","541,738,816"
leucylglycine,"172,877","189,513","349,747","356,019","237,220",,"223,032","179,063","229,104","364,008","280,649","144,454"
linoleate (18:2n6),"4,611,120,640","3,294,100,992","3,057,678,592","5,280,943,104","1,667,029,120","947,975,552","1,014,575,680","1,309,739,392","2,814,450,944","1,812,746,368","1,657,307,392","1,591,581,440"
linolenate [alpha or gamma; (18:3n3 or 6)],"669,695,488","579,980,224","439,157,184","907,715,392","187,002,096","106,614,848","93,656,664","119,796,480","218,810,624","153,414,688","140,009,040","134,258,176"
linoleoylcarnitine*,"12,814,801","6,517,033","3,108,126","7,550,422","1,346,189","756,976","952,831","2,422,443","6,739,838","1,062,236","5,711,832","7,222,426"
lysine,"842,996,928","573,218,944","224,979,552","543,112,832","102,072,072","59,865,156","74,265,136","97,620,624","898,905,920","128,111,360","540,483,136","708,208,960"
malate,"149,274,000","96,108,920","28,317,668","107,378,352","14,728,786","15,801,451","16,947,176","20,460,286","124,737,560","15,385,079","85,321,560","88,107,944"
malonylcarnitine,"1,484,855","949,364","1,264,420","1,304,744","573,162","382,040","562,277","545,330","1,006,773","830,918","1,081,805","1,001,456"
maltose,"2,733,834","1,892,985","831,814","1,271,272","2,651,751","492,159","661,191","284,455","1,548,652","544,215","1,136,316","1,275,166"
maltotriose,"576,225","683,412","379,754","386,848","699,584","235,530","318,038","153,383","475,108","238,883","374,714","259,237"
mannitol/sorbitol,"598,742","382,049","208,389","330,257","129,750",,,,"518,195",,"528,889","361,669"
mannose,"1,869,386","1,641,509","265,329","1,101,895","205,966",,,"131,633","1,922,161","181,185","674,279","1,355,165"
margarate (17:0),"68,209,536","35,858,696","29,766,696","57,249,296","25,659,884","15,197,200","26,545,906","35,349,348","103,865,248","42,008,152","42,507,200","40,828,112"
mead acid (20:3n9),"11,107,464","6,321,915","6,826,277","14,443,861","3,502,223","2,565,279","3,758,872","3,293,780","14,543,644","7,112,402","12,154,478","6,571,508"
methionine,"420,754,848","273,603,552","105,139,520","228,864,432","56,488,540","45,338,752","50,885,576","65,307,384","422,727,104","73,988,152","217,989,616","318,484,544"
methionine sulfoxide,"42,864,384","25,296,352","3,469,516","16,842,704","615,965","306,402","443,436","1,287,117","50,060,800","934,878","17,230,222","24,377,508"
methyl glucopyranoside (alpha + beta),"2,562,759","1,618,342","752,445","1,702,353","61,421",,,,,,,
methylmalonate (MMA),"6,128,119","3,152,256","1,415,279","5,435,294","970,129","817,272","486,601","675,145","5,259,083","1,107,779","5,252,345","2,119,379"
methylphosphate,"5,235,087","3,442,574","1,715,551","3,238,250","518,966","303,307","327,672","520,342","4,941,971","589,732","2,187,886","2,373,990"
methylsuccinate,"606,118","259,621","299,300","248,640","186,572",,,,"229,554","165,897","153,542","228,326"
myo-inositol,"75,872,592","82,639,696","18,081,184","42,286,580","8,507,539","6,327,753","3,803,213","5,763,983","60,974,132","4,592,468","39,785,856","50,272,168"
myristate (14:0),"200,771,376","159,248,128","133,941,024","205,770,192","225,668,160","127,423,280","119,925,088","140,953,792","243,549,136","170,781,520","166,902,272","169,407,872"
myristoleate (14:1n5),"14,533,556","14,007,253","6,995,607","14,076,415","15,030,908","7,533,367","6,697,159","8,694,132","15,540,384","10,355,442","14,101,449","13,673,996"
myristoylcarnitine,"12,623,693","9,262,721","7,899,999","9,554,573","4,947,133","2,981,834","3,261,881","8,434,221","6,841,956","3,571,503","8,055,455","7,022,701"
N-acetyl-aspartyl-glutamate (NAAG),"190,937",,"2,106,583","950,845",,,,,,,"574,232","77,548"
N-acetyl-beta-alanine,"500,483","311,205",,"186,392",,,,,"503,308",,"139,187","290,946"
N-acetyl-glucosamine 1-phosphate,"764,097","306,334",,"191,238",,,,,"350,325",,"100,270","260,732"
N-acetylalanine,"3,987,680","2,305,718","1,113,724","2,119,730","306,317","190,607","201,097","311,654","2,430,005","316,983","1,786,083","1,823,232"
N-acetylarginine,"767,587","569,888","1,188,703","882,898",,,,,"657,984",,"539,100","487,464"
N-acetylasparagine,"926,463","616,089","1,097,943","1,053,117","121,258",,"59,479","70,862","1,002,812","91,389","888,631","799,519"
N-acetylaspartate (NAA),"6,035,939","3,198,282","4,915,310","4,781,235","711,956","353,970","490,595","678,355","3,313,266","723,363","4,364,279","2,970,356"
N-acetylglucosamine 6-phosphate,"1,357,442","393,197",,"419,876",,,,,"331,097",,"344,322","379,058"
N-acetylglutamate,"4,987,363","3,372,075","6,171,764","4,971,911","1,934,367","1,348,283","1,607,539","3,052,880","1,593,248","4,668,178","3,821,579","3,657,485"
N-acetylglutamine,"3,707,864","1,590,586","2,413,181","2,263,739","747,079",,"133,353","143,692","1,475,280","175,055","1,581,415","1,224,560"
N-acetylglycine,"836,380","296,439","303,309","584,565","465,787","170,083",,"366,089","409,574","129,469","334,049","290,626"
N-acetylhistidine,"1,242,046","542,146","698,430","685,882","234,331",,,"49,979","679,605","132,933","610,860","564,599"
N-acetylleucine,"1,694,217","1,412,523","1,456,269","1,317,861","683,091","239,510","451,320","272,591","1,641,922","288,979","1,025,225","1,031,913"
N-acetylmethionine,"1,707,622","1,232,468","475,066","1,490,706","101,679","67,666","90,108","98,764","1,514,909","121,264","1,136,696","969,796"
N-acetylneuraminate,"40,835,176","30,605,634","3,344,680","24,026,868","1,513,632","1,438,108","1,541,984","1,895,343","38,321,676","2,024,792","19,198,652","29,683,508"
N-acetylphenylalanine,"97,698","61,668","101,002","88,452",,,,,"89,611",,"50,710","49,492"
N-acetylputrescine,"2,185,704","2,017,901","382,787","1,210,859",,,,,"2,065,964",,"819,117","1,264,947"
N-acetylserine,"4,779,376","2,511,807","2,437,037","3,723,659","407,787","389,006","433,287","503,225","3,483,779","600,692","2,953,550","2,888,940"
N-acetyltaurine,"607,643","442,321","444,763","429,610","171,423","131,476","200,889","164,781","388,945","254,552","316,372","268,296"
N-acetylthreonine,"2,074,993","1,425,054","1,251,641","1,444,158","315,816","222,027","305,376","430,697","1,520,401","336,871","1,190,093","1,032,065"
N-alpha-acetylornithine,"674,296","422,490",,"364,705","120,234",,,,"424,388","47,879","218,097","446,944"
N-carbamoylaspartate,"14,869,965","9,428,950",,"13,718,232",,,,,"14,056,566",,"11,319,405","6,544,234"
N-delta-acetylornithine,"31,931,540","22,447,520","6,678,434","18,712,228","498,090",,"174,725","138,803","1,088,815","221,565","387,138","459,046"
N-formylmethionine,"112,650","54,908","101,039","77,453","21,341",,,"26,411","60,912",,"50,062","53,674"
N-formylphenylalanine,"136,379",,,"40,013",,,,,"73,118",,"29,245","89,861"
N-glycolylneuraminate,"5,634,508","4,360,467","3,531,650","5,301,904","2,550,843","2,352,467","2,358,750","2,721,177","4,105,096","2,765,272","4,027,450","4,013,670"
N-methyl-4-aminobutyric acid,"152,918,432","63,979,688","87,827,728","103,956,144","5,335,157",,,,"5,293,390",,,"8,375,488"
N-monomethylarginine,"6,405,946","3,348,320","274,575","3,057,260",,,,,"3,605,746",,"2,767,259","1,947,705"
N-palmitoyl-sphinganine (d18:0/16:0),"6,007,907","7,366,207","4,112,033","5,379,619","2,966,326","1,817,119","2,292,536","2,531,699","4,263,021","3,970,594","5,196,555","4,230,257"
N-palmitoyl-sphingosine (d18:1/16:0),"174,214,272","128,248,776","119,023,096","179,813,552","41,651,360","40,438,872","42,685,584","42,556,148","121,755,696","51,500,468","140,083,120","96,929,448"
N-palmitoyltaurine,"3,371,788","2,024,645",,"883,576",,,,,"3,572,610",,"511,527","910,867"
N-stearoyltaurine,"1,911,890","990,882",,"892,122",,,,,"2,380,225",,"575,958","796,177"
N1-Methyl-2-pyridone-5-carboxamide,"1,505,337","924,848","835,731","779,123","181,669","249,056","208,194","333,371","860,353","321,444","739,123","465,909"
N1-methyladenosine,"2,757,581","503,442","1,342,479","1,399,348",,,,,"853,446",,"606,549","213,115"
N2-acetyllysine/N6-acetyllysine,"7,320,558","5,140,839","2,848,998","5,570,991",,,"146,790",,"4,994,661","180,416","2,697,743","3,197,671"
"N6,N6,N6-trimethyllysine","25,553,068","16,052,258","5,005,692","14,390,803","2,185,529","1,100,469","1,530,041","1,975,405","22,983,060","2,029,664","10,401,678","14,697,235"
N6-carboxymethyllysine,"26,568,876","20,584,592","3,978,289","17,681,896",,,,,"2,987,987",,"958,209","1,152,608"
N6-succinyladenosine,"4,007,642","4,712,834","472,676","2,546,273",,"67,516",,"180,399","4,468,859","55,612","3,554,284","2,171,800"
nicotinamide,"469,768,640","477,491,104","383,268,352","440,501,344","236,608,304","186,364,304","196,993,088","216,077,472","419,038,912","271,421,056","333,802,848","350,079,072"
nicotinamide adenine dinucleotide (NAD+),"980,312","480,337","541,255","613,003","89,585",,,,"541,000","92,122","533,504","354,007"
nicotinamide riboside,"301,643","492,066","189,548","498,986",,,,,"636,194",,"341,115","256,269"
nonadecanoate (19:0),"10,506,544","4,105,888","5,073,038","8,799,545","2,315,588","1,548,974","2,465,355","3,046,467","6,902,812","3,095,541","3,006,572","2,932,992"
O-sulfo-L-tyrosine,"214,176","150,284","32,517","132,740",,,,,"218,043",,"91,396","154,247"
octanoylcarnitine,"573,995","580,288","462,557","841,706","323,656","142,309","331,867","549,547","425,362",,"690,757",
oleamide,"1,911,273","3,743,321","8,460,211","9,967,976","1,099,358","792,875","992,877","1,346,893","1,409,320","4,768,282","12,389,586","5,463,771"
oleate/vaccenate (18:1),"4,672,587,264","3,000,571,648","2,793,688,320","4,580,566,016","1,715,720,832","1,036,118,848","1,787,543,296","2,532,504,320","6,065,020,928","3,306,802,688","3,647,080,448","3,422,150,656"
