Sample,Diet,Treatment,"1,2-dilinoleoyl-GPC (18:2/18:2)","1,2-dioleoyl-GPC (18:1/18:1)*","1,2-dioleoyl-GPE (18:1/18:1)","1,2-dipalmitoyl-GPC (16:0/16:0)","1,2-distearoyl-GPC (18:0/18:0)","1,5-anhydroglucitol (1,5-AG)",1-(1-enyl-oleoyl)-GPE (P-18:1)*,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),1-(1-enyl-stearoyl)-GPE (P-18:0)*,1-(3-aminopropyl)-2-pyrrolidone,1-arachidonoyl-GPC (20:4)*,1-arachidonoyl-GPE (20:4)*,1-arachidonoyl-GPI (20:4)*,1-lignoceroyl-GPC (24:0),1-linolenoyl-GPC (18:3)*,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4)*,1-linoleoyl-GPC (18:2),1-linoleoyl-GPE (18:2)*,1-linoleoyl-GPI (18:2)*,1-linoleoylglycerol (18:2),1-methylguanidine,1-methylhistidine,1-methylimidazoleacetate,1-methylnicotinamide,1-oleoyl-2-linoleoyl-glycerol (18:1/18:2),1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*,1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*,1-oleoyl-3-linoleoyl-glycerol (18:1/18:2),1-oleoyl-GPC (18:1),1-oleoyl-GPE (18:1),1-oleoyl-GPI (18:1)*,1-oleoyl-GPS (18:1),1-oleoylglycerol (18:1),1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*,1-palmitoleoyl-2-oleoyl-glycerol (16:1/18:1)*,1-palmitoleoyl-3-oleoyl-glycerol (16:1/18:1)*,1-palmitoleoyl-GPC (16:1)*,1-palmitoleoylglycerol (16:1)*,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4),1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*,1-palmitoyl-2-linoleoyl-glycerol (16:0/18:2)*,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2),1-palmitoyl-2-linoleoyl-GPE (16:0/18:2),1-palmitoyl-2-oleoyl-GPC (16:0/18:1),1-palmitoyl-2-oleoyl-GPE (16:0/18:1),1-palmitoyl-2-oleoyl-GPG (16:0/18:1),1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),1-palmitoyl-3-linoleoyl-glycerol (16:0/18:2)*,1-palmitoyl-GPC (16:0),1-palmitoyl-GPE (16:0),1-palmitoyl-GPG (16:0)*,1-palmitoyl-GPI (16:0)*,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),1-stearoyl-2-arachidonoyl-GPE (18:0/20:4),1-stearoyl-2-arachidonoyl-GPI (18:0/20:4),1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,1-stearoyl-2-oleoyl-GPC (18:0/18:1),1-stearoyl-2-oleoyl-GPE (18:0/18:1),1-stearoyl-2-oleoyl-GPS (18:0/18:1),1-stearoyl-GPC (18:0),1-stearoyl-GPE (18:0),1-stearoyl-GPI (18:0),1-stearoyl-GPS (18:0)*,10-heptadecenoate (17:1n7),10-nonadecenoate (19:1n9),"12,13-DiHOME",12-HETE,15-HETE,15-methylpalmitate,16-hydroxypalmitate,17-methylstearate,2'-deoxycytidine,2'-deoxyguanosine,2'-deoxyinosine,2'-deoxyuridine,2-aminoadipate,2-aminoheptanoate,2-aminooctanoate,2-hydroxy-3-methylvalerate,2-hydroxyadipate,2-hydroxybutyrate/2-hydroxyisobutyrate,2-hydroxyglutarate,2-hydroxystearate,2-linoleoylglycerol (18:2),2-methylbutyrylcarnitine (C5),2-methylbutyrylglycine,2-methylcitrate/homocitrate,2-methylmalonyl carnitine,2-oleoylglycerol (18:1),2-palmitoleoyl-GPC (16:1)*,2-palmitoyl-GPC (16:0)*,2-stearoyl-GPE (18:0)*,3-(4-hydroxyphenyl)lactate,3-aminoisobutyrate,3-hydroxy-3-methylglutarate,3-hydroxybutyrate (BHBA),3-hydroxybutyrylcarnitine (1),3-hydroxybutyrylcarnitine (2),3-hydroxyisobutyrate,3-indoxyl sulfate,3-methylcytidine,3-methylhistidine,3-phosphoglycerate,3-ureidopropionate,4-cholesten-3-one,4-ethylphenylsulfate,4-guanidinobutanoate,4-hydroxy-nonenal-glutathione,4-hydroxybutyrate (GHB),4-imidazoleacetate,4-vinylphenol sulfate,5-aminovalerate,5-dodecenoate (12:1n7),5-hydroxylysine,5-methylthioadenosine (MTA),5-oxoproline,6-oxopiperidine-2-carboxylic acid,6-phosphogluconate,7-hydroxycholesterol (alpha or beta),7-methylguanine,"9,10-DiHOME",acetylcarnitine,acetylphosphate,aconitate [cis or trans],adenine,adenosine,adenosine 2'-monophosphate (2'-AMP),"adenosine 3',5'-diphosphate",adenosine 3'-monophosphate (3'-AMP),adenosine 5'-diphosphoribose (ADP-ribose),adenosine 5'-monophosphate (AMP),adrenate (22:4n6),alanine,allantoin,alpha-hydroxyisocaproate,alpha-hydroxyisovalerate,alpha-ketoglutarate,alpha-tocopherol,anserine,arabitol/xylitol,arabonate/xylonate,arachidate (20:0),arachidonate (20:4n6),arachidonoyl ethanolamide,arginine,argininosuccinate,ascorbate (Vitamin C),asparagine,aspartate,azelate (nonanedioate),behenoyl sphingomyelin (d18:1/22:0)*,beta-alanine,beta-guanidinopropanoate,beta-hydroxyisovaleroylcarnitine,beta-muricholate,betaine,betaine aldehyde,butyrylcarnitine,C-glycosyltryptophan,campesterol,carboxyethyl-GABA,carnitine,carnosine,catechol sulfate,cholesterol,choline,choline phosphate,citrate,citrulline,corticosterone,creatine,creatine phosphate,creatinine,cystathionine,cysteine,cysteine s-sulfate,cysteine sulfinic acid,cystine,cytidine,cytidine 3'-monophosphate (3'-CMP),cytidine 5'-diphosphocholine,cytidine 5'-monophosphate (5'-CMP),cytidine 5'-monophospho-N-acetylneuraminic acid,cytidine-5'-diphosphoethanolamine,cytosine,decanoylcarnitine,dehydroascorbate,deoxycarnitine,dihomo-linoleate (20:2n6),dihomo-linolenate (20:3n3 or n6),dihydoxyphenylalanine (L-DOPA),dihydroxyacetone phosphate (DHAP),dimethyl sulfone,dimethylarginine (SDMA + ADMA),dimethylglycine,docosadienoate (22:2n6),docosahexaenoate (DHA; 22:6n3),docosapentaenoate (n3 DPA; 22:5n3),docosapentaenoate (n6 DPA; 22:5n6),dopamine sulfate (2),eicosapentaenoate (EPA; 20:5n3),eicosenoate (20:1),equol sulfate,ergothioneine,erucate (22:1n9),erythronate*,ethylmalonate,flavin adenine dinucleotide (FAD),fructose,fumarate,galactitol (dulcitol),galactonate,gamma-aminobutyrate (GABA),gamma-carboxyglutamate,gamma-glutamyl-epsilon-lysine,gamma-glutamylalanine,gamma-glutamylglutamate,gamma-glutamylglutamine,gamma-glutamylglycine,gamma-glutamylhistidine,gamma-glutamylisoleucine*,gamma-glutamylleucine,gamma-glutamylphenylalanine,gamma-glutamylvaline,gamma-tocopherol/beta-tocopherol,gluconate,glucose,glucuronate,glutamate,"glutamate, gamma-methyl ester",glutamine,glutarate (pentanedioate),glutarylcarnitine (C5),"glutathione, oxidized (GSSG)","glutathione, reduced (GSH)",glycerate,glycerol,glycerol 3-phosphate,glycerophosphoethanolamine,glycerophosphoglycerol,glycerophosphoinositol*,glycerophosphorylcholine (GPC),glycine,glycosyl-N-palmitoyl-sphingosine,glycosyl-N-stearoyl-sphingosine,glycylleucine,glycylvaline,guanidinoacetate,guanidinosuccinate,guanine,guanosine,guanosine 5'- monophosphate (5'-GMP),gulonic acid*,heme,hexadecanedioate,hexanoylcarnitine,hexanoylglycine,hippurate,histamine,histidine,homoarginine,homocitrulline,homostachydrine*,hypotaurine,hypoxanthine,imidazole lactate,imidazole propionate,indolelactate,inosine,inosine 5'-monophosphate (IMP),"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate",isobutyrylcarnitine,isocitrate,isoleucine,isoleucylglycine,isovalerylcarnitine,isovalerylglycine,kynurenate,kynurenine,lactate,laurylcarnitine,leucine,leucylglycine,linoleate (18:2n6),linolenate [alpha or gamma; (18:3n3 or 6)],linoleoylcarnitine*,lysine,malate,malonylcarnitine,maltose,maltotriose,mannitol/sorbitol,mannose,margarate (17:0),mead acid (20:3n9),methionine,methionine sulfoxide,methyl glucopyranoside (alpha + beta),methylmalonate (MMA),methylphosphate,methylsuccinate,myo-inositol,myristate (14:0),myristoleate (14:1n5),myristoylcarnitine,N-acetyl-aspartyl-glutamate (NAAG),N-acetyl-beta-alanine,N-acetyl-glucosamine 1-phosphate,N-acetylalanine,N-acetylarginine,N-acetylasparagine,N-acetylaspartate (NAA),N-acetylglucosamine 6-phosphate,N-acetylglutamate,N-acetylglutamine,N-acetylglycine,N-acetylhistidine,N-acetylleucine,N-acetylmethionine,N-acetylneuraminate,N-acetylphenylalanine,N-acetylputrescine,N-acetylserine,N-acetyltaurine,N-acetylthreonine,N-alpha-acetylornithine,N-carbamoylaspartate,N-delta-acetylornithine,N-formylmethionine,N-formylphenylalanine,N-glycolylneuraminate,N-methyl-4-aminobutyric acid,N-monomethylarginine,N-palmitoyl-sphinganine (d18:0/16:0),N-palmitoyl-sphingosine (d18:1/16:0),N-palmitoyltaurine,N-stearoyltaurine,N1-Methyl-2-pyridone-5-carboxamide,N1-methyladenosine,N2-acetyllysine/N6-acetyllysine,"N6,N6,N6-trimethyllysine",N6-carboxymethyllysine,N6-succinyladenosine,nicotinamide,nicotinamide adenine dinucleotide (NAD+),nicotinamide riboside,nonadecanoate (19:0),O-sulfo-L-tyrosine,octanoylcarnitine,oleamide,oleate/vaccenate (18:1),oleoyl ethanolamide,oleoylcarnitine,ornithine,orotate,orotidine,oxalate (ethanedioate),p-cresol sulfate,p-cresol-glucuronide*,palmitate (16:0),palmitoleate (16:1n7),palmitoyl dihydrosphingomyelin (d18:0/16:0)*,palmitoyl ethanolamide,palmitoyl sphingomyelin (d18:1/16:0),palmitoylcarnitine,pantothenate,phenol sulfate,phenylacetylglycine,phenylalanine,phenylalanylglycine,phenyllactate (PLA),phosphate,phosphoenolpyruvate (PEP),phosphoethanolamine,phosphopantetheine,pipecolate,pro-hydroxy-pro,proline,prolylglycine,propionylcarnitine,pseudouridine,putrescine,pyridoxal,pyridoxamine,pyridoxamine phosphate,pyridoxate,pyroglutamine*,quinolinate,retinol (Vitamin A),ribitol,riboflavin (Vitamin B2),ribonate,ribose,ribulose 5-phosphate,S-adenosylhomocysteine (SAH),S-adenosylmethionine (SAM),saccharopine,salicylate,sarcosine (N-Methylglycine),sebacate (decanedioate),sedoheptulose-7-phosphate,serine,spermidine,sphinganine,"sphingomyelin (d18:1/14:0, d16:1/16:0)*","sphingomyelin (d18:1/15:0, d16:1/17:0)*","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)","sphingomyelin (d18:1/18:1, d18:2/18:0)","sphingomyelin (d18:1/20:0, d16:1/22:0)*","sphingomyelin (d18:1/20:1, d18:2/20:0)*","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*","sphingomyelin (d18:1/24:1, d18:2/24:0)*","sphingomyelin (d18:2/14:0, d18:1/14:1)*","sphingomyelin (d18:2/16:0, d18:1/16:1)*","sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*","sphingomyelin (d18:2/24:1, d18:1/24:2)*",sphingosine,stachydrine,stearate (18:0),stearidonate (18:4n3),stearoyl ethanolamide,stearoyl sphingomyelin (d18:1/18:0),stearoylcarnitine,succinate,succinylcarnitine,sucrose,sulfate*,tartronate (hydroxymalonate),taurine,tauro-beta-muricholate,taurochenodeoxycholate,taurocholate,taurocyamine,taurodeoxycholate,tauroursodeoxycholate,tetradecanedioate,thiamin (Vitamin B1),thiamin monophosphate,threonate,threonine,thymidine,tiglylcarnitine,trans-4-hydroxyproline,trans-urocanate,tricosanoyl sphingomyelin (d18:1/23:0)*,trigonelline (N'-methylnicotinate),trimethylamine N-oxide,tryptophan,tyrosine,tyrosylglycine,UDP-galactose,UDP-glucose,UDP-glucuronate,UDP-N-acetylgalactosamine,UDP-N-acetylglucosamine,uracil,urate,urea,uridine,uridine 5'-diphosphate (UDP),uridine 5'-monophosphate (UMP),valine,valylglycine,xanthine,xanthosine
ND_Veh_1,ND,Veh,32115680,132741768,23191172,219913136,92410976,3110843,1737579,55849312,117198440,3776652,6662850,15134026,27787892,4310274,4940681,3236201,8914053,168867712,4550072,12415182,3479968,521077,13276315,21513462,4480313,146971,266750,17248814,19512952,2711893,493868,4878235,158511,55690224,2772853,1894317,108207784,139787664,33252416,622536576,39164576,13775114,1438217,1050262,6143520,18693520,11961549,30703440,3380272,449040,610618752,48301640,42600528,549471616,30701890,659940864,23534906,1441937,114736512,95612872,374373184,154115568,14772510,473359,5161039,1132169600,221563040,6612739,70038016,748485632,58566580,668393728,49832224,1389721,179113680,26797704,9886973,8775935,69449528,26712440,4242049,10754589,4965724,16471092,1108869,3848309,7150842,1514712,270141,90893,863844736,3203007,278093,793237,815834,1050304,5069914,4625093,2352811,3397675,759420,223270,178681,2458268,863368,5495842,1201375,823573,1689694,5714632,1657935,3963935,16005558,481388,237398,2490431,11269238,4953211,6711081,4439540,449822,50711784,,5239296,1359950,165325,112977768,830280,1134709,12027033,203220736,399487,510238,3273557,2194128,4185556,1132103296,8133870,1073351,1751281,8259784,171535,472238,65984,,769492,29960448,928402816,4496765,1464522,10440189,4303762,5392373,5040378,450212,11114123,18517750,246141600,276709,647599488,12212745,875015,177198656,414493184,810604,111918688,62702832,4006591,7944803,345638,9897763,46795776,26337010,4595152,714870,926365,1007919168,17899794,214209,84054720,2641891584,438987808,15440285,90787120,94208,1709148672,,59283472,4867281,8524561,214767,3144779,145035344,177913152,,4189757,16925184,568666,1195458,415261,256248,25310528,156485824,50337652,38676392,445566,3368101,54537724,30910408,7074838,1682252,96238264,20280948,18882078,519779,18262760,112429992,823945,11767161,5789420,15294695,1025273,401471,1650996,16341797,223569,3555574,53295288,3412024,2178418,816260,571494,2652419,1465635,182199,704393,431216,140631,2517207,,4481935,62279208,1074314,2256139008,18066326,1659931392,7070301,1539418,,,76018968,44331816,330510080,7855154,1071780,248715936,3356003328,451902240,9072138,2304247,560934,552723,46819392,448287,1137724,15998763,317180,7907959,382299,151947,3816207,543859,770831,6724563,772474048,845697,2217601,33097854,34913836,736531648,4449972,382927,155006,518286336,,2287599,18748136,2465382,887696320,940970,8960243,212177,479939,147026656,68259872,1597279,720905600,172877,4611120640,669695488,12814801,842996928,149274000,1484855,2733834,576225,598742,1869386,68209536,11107464,420754848,42864384,2562759,6128119,5235087,606118,75872592,200771376,14533556,12623693,190937,500483,764097,3987680,767587,926463,6035939,1357442,4987363,3707864,836380,1242046,1694217,1707622,40835176,97698,2185704,4779376,607643,2074993,674296,14869965,31931540,112650,136379,5634508,152918432,6405946,6007907,174214272,3371788,1911890,1505337,2757581,7320558,25553068,26568876,4007642,469768640,980312,301643,10506544,214176,573995,1911273,4672587264,2558052,65536632,168041680,379495168,6712574,8592161,1871346,311060,3503269888,1308094848,25315566,2650793,584139072,89940928,153369584,3376122,1032851,1168702080,171365,169658,538669696,1608163,22386380,39074,382986176,1692601,459700832,2186743,50282448,1081741,15048597,9299185,1796961,2552389,386628,3619541,275497,1209417,372506,3869306,2919391,7009545,4756235,1679698,4252927,8744911,319440,6363837,166816,2413361,236155792,21590512,3540976,18199570,8879725,11146299,15772642,47599444,11419801,6355128,31961412,144556320,1355819,66319384,10886283,49256976,21349232,70311616,1182561664,3470894,7751278,132847904,87641240,22254294,3365967,148925,6109273,1228568,760330176,24602816,902895,38361696,117219,2056762,829430,157085,4651821,3029100,79123864,300687072,392252,768232,48400536,985808,33175284,23636592,15130347,32446302,201585920,60958,215106,216061,,386649,1188744,19174424,3468526,60862464,184402960,2461203,351916,374948096,260955,216262400,802070
ND_Veh_2,ND,Veh,23411206,94652480,17260656,191033744,76396280,2566371,1442381,35855000,95530000,3293813,7254941,16427810,26757446,5647723,5781769,2468275,7563662,126762888,3836928,8551091,2296250,,8498314,12097709,3281039,182809,105303,11485435,9016301,2080936,302857,2133235,,30101936,1266156,2345484,78032360,122431008,33925804,392075616,20934070,11236918,1067518,620819,2912170,13088871,10242325,24028258,2613241,117515,423540512,34598492,29625650,485011872,32420562,553224448,20391566,962706,114012608,72363336,237287824,107524888,10411816,160976,3848719,813522432,166028864,5403483,59253664,634948736,57911596,523903360,38403532,1342011,129495008,19630336,6044138,5058389,43121680,11823621,1408027,5520561,1503026,9411009,1145394,1462009,5450842,4280097,408096,,807110272,1383253,99212,243951,532892,719885,3427121,3751004,937519,1840256,323627,158727,112953,1265239,1134699,3514844,504355,401321,835065,3605708,602644,1172945,4754469,,187790,1597174,7156729,3066870,1542707,4319219,493090,33721700,,3658081,873716,,30926856,1325343,356557,10105280,110737776,269189,183573,2492728,798246,1074752,524416928,5883564,845492,1269835,15592469,102201,63312,74079,284610,641815,16750404,742114304,1910140,498176,5561527,1331769,1544220,4795381,319933,6990279,9485321,221713600,201700,477171456,4502902,666123,126945608,357218048,290362,95967760,51965628,5284093,4528336,25202,5374073,13284945,26341136,3179040,504903,764471,806495552,3637815,70873,56237572,2020106368,322255680,14626530,68915744,28151,1016420352,,24706186,2243342,10533861,64392,4549563,94284000,112979824,,2829757,13152001,458265,1313964,280709,300093,14386320,108172720,29632496,35286720,112381,1219009,58482556,15142538,3976537,716650,68913208,14128129,10634597,459851,22116990,42615696,348794,11236269,2015469,10500842,552122,340327,984405,8023125,169728,1334724,33229422,2254294,1038349,610416,684710,2020742,591761,247196,348940,277223,,1645463,,715514,43978536,504254,1843137664,17572900,1450268800,4814344,1333204,,,46669376,36573920,160032560,7690577,894425,219320800,3571740160,298992928,11710687,2409160,488209,403553,40791904,257610,2166839,21417200,747279,2934671,166478,172512,1744571,100917,208478,6547017,498943680,559554,1038034,18293716,25878718,442845248,2668236,490001,33890,438936672,,3338541,11287516,1473498,615585536,837552,6000651,132382,250088,81024408,30637014,1186697,543689920,189513,3294100992,579980224,6517033,573218944,96108920,949364,1892985,683412,382049,1641509,35858696,6321915,273603552,25296352,1618342,3152256,3442574,259621,82639696,159248128,14007253,9262721,,311205,306334,2305718,569888,616089,3198282,393197,3372075,1590586,296439,542146,1412523,1232468,30605634,61668,2017901,2511807,442321,1425054,422490,9428950,22447520,54908,,4360467,63979688,3348320,7366207,128248776,2024645,990882,924848,503442,5140839,16052258,20584592,4712834,477491104,480337,492066,4105888,150284,580288,3743321,3000571648,1357244,28115142,78821560,267218048,5274748,6738065,974839,123528,2460500224,1171359616,22165316,1550419,563865856,46569100,125349512,1731407,425223,860920128,389545,88044,393444160,849623,19264634,41728,242902848,574615,275037216,1190534,20322906,539070,12888579,8580406,861044,2508634,42728,3905482,200179,781859,194603,1050827,1726645,4042348,7945622,1246403,3424417,5146125,262355,2275798,157220,2265136,151568096,13746315,2047250,14627831,6564985,9462361,14482436,39758124,9702918,5236791,26740964,115484768,1012698,54183260,9305936,39022220,14969003,49350272,704179264,5254702,6306826,103480640,34696472,36146156,3065060,116157,4977584,643536,577038784,1026142,43667,947226,59983,115844,57208,207704,2112557,2629632,92789944,197811776,439666,233187,29111892,1384709,27550716,16505826,13498104,17415772,124274320,38705,300357,569589,157487,677247,1638855,5902980,1403573,34783536,102475656,5039830,1250041,267408448,308195,143725888,466236
ND_Veh_3,ND,Veh,27184488,33720400,13910642,135357392,1385069,1483537,270504,4523318,31800634,,6868615,5059961,29891154,292327,2466629,541304,3894833,12699497,2380275,1832366,237403,96400,2303008,3432893,699598,119897,,5699310,8526712,1840546,,1946380,427950,7366686,1906193,3481628,99084488,128541024,62068868,475201088,16958176,9548917,,,4327320,11687098,11473050,27916840,1136787,223020,236045376,60054144,46353164,399027904,48480344,494894240,28859838,508611,23783196,11287412,378321696,107123024,16663264,520321,3212650,101998848,64979888,1816430,30237644,449955104,63833828,85133080,11688928,,44939256,8554143,2248595,2590892,32822754,13482775,1045695,2250730,734146,9884110,722235,2218939,3406698,478595,125308,43021,29131488,550570,,369115,,573474,19412916,2410021,483928,1319663,592694,239505,154506,748737,214316,3836798,507522,378711,1639723,11572638,846863,1831493,7873814,262576,95574,670380,620722,2040084,1652177,5354316,418375,9472026,3697839,,1050534,105900,19376716,246367,,3062012,17983090,,135311,4172688,702234,742535,615856256,2732385,712438,879998,14881857,416241,377917,248943,18676,493436,19908784,412724320,1185375,673457,4024749,818522,1426710,5835610,193181,793257,10104127,121761080,313695,221418800,439294,1871058,52157648,167399824,177499,62495252,19914524,,2865823,,8647177,1485877,14613363,2363862,420438,343654,405618240,4240413,98243,47413888,476685376,1200971392,10590070,21736816,,7995486720,1317833,164042976,,1113732,,205020,,104922440,708504,5401732,2902820,479222,2451420,256580,158252,11104640,68608032,27782852,28395036,71460,,39078028,5378946,1946007,804339,33977684,11571175,23188132,43313,11092110,61985308,235434,6047476,3135123,8781529,396670,134622,200771,2264180,524556,812961,27884516,1161293,1283638,134834,2097664,394165,,,150419,452312,141084,621627,,,16619413,161074,994574848,4631474,512882112,900807,263860,195608480,4935277,19716356,44783512,23027444,3658167,1929422,4950564,923151104,107144848,9372477,,712091,571968,119345200,,1358480,62071216,713337,1716900,,177669,1561088,407324,735011,2313822,128333304,379453,332068,13973070,477836,190937056,2275555,111965,,399640256,,3846172,9784571,2680904,241853376,1436964,3999534,160556,,555523,17228670,633025,175918208,349747,3057678592,439157184,3108126,224979552,28317668,1264420,831814,379754,208389,265329,29766696,6826277,105139520,3469516,752445,1415279,1715551,299300,18081184,133941024,6995607,7899999,2106583,,,1113724,1188703,1097943,4915310,,6171764,2413181,303309,698430,1456269,475066,3344680,101002,382787,2437037,444763,1251641,,,6678434,101039,,3531650,87827728,274575,4112033,119023096,,,835731,1342479,2848998,5005692,3978289,472676,383268352,541255,189548,5073038,32517,462557,8460211,2793688320,2298490,11574684,18946652,4352311,2294183,3723657,515655,97972,2522139904,821111872,17295436,2696882,398960352,38392332,163443120,1350695,453703,290835552,1012021,,301167648,665936,26525180,15625,30229008,303545,223940976,1359794,20370672,704169,1143918,2911114,270519,403113,365594,1038846,,517787,424173,216245,1148486,434576,15334365,316281,1138697,854775,84755,,101274,2529537,55422404,5603919,2905309,1583194,2574242,2448162,5306567,27304536,5809109,4392943,13876253,73336504,,6862923,9460409,15370959,13736133,30516154,667923776,2750034,8056846,46075272,10742859,26111652,2169264,115004,3502677,377596,561138624,516278,,805562,145526,57699,,106460,2228399,3291466,40058132,62876588,211426,,11469013,5288337,28831780,9392023,4579976,67326864,54984192,29437,250672,733343,160752,205193,717206,3024496,805828,38060864,43020156,7179422,614490,73540192,931999,95276552,415982
ND_Veh_4,ND,Veh,33082252,100215360,20636596,174395824,46334876,2527224,1201991,29433274,95454616,2862222,9305089,11936744,32196980,2820787,4004812,1709413,7437632,120483760,4842463,7911057,2081224,101732,8557493,12946004,3207561,226784,72372,12651518,8942565,2280854,192400,3017738,177634,33667440,3261380,2912185,96652344,140621680,49943736,462893632,24861998,11014578,593778,395236,4143301,15561174,7825783,16975178,2035012,257908,431603520,58394980,46028224,516042720,43013584,597597568,27950108,906592,88501232,58119176,317168192,102040752,14788587,446827,3773215,729380736,169949568,6228665,59000240,695824448,74557120,462914208,35905792,1170433,104573184,17929308,5731083,5676963,66867668,22484844,2415352,6093722,1635141,17420032,1439183,3455154,5888371,1864494,240785,87828,540419840,982491,144346,650637,372526,528529,8962935,2796180,1234185,1819615,,213654,150032,1191700,520549,3700448,891543,503862,1377782,7752618,822414,3201076,9400715,292604,298054,1442132,4850549,3333137,1716297,4076412,361677,27606532,,,1581649,169009,29609464,1117953,533262,6993846,124128912,216411,268030,2515721,999928,2421693,775827840,5775214,2293702,1654949,13403877,349119,284248,193309,,554216,30421528,665707904,1816654,1638771,7467894,1394592,6059794,10425996,280321,5021582,14974457,255779328,449592,490250624,3988566,1084343,108635296,298237888,296044,97050736,52100800,12548932,5642360,,7956861,16013654,23529276,3376888,609738,615028,940090560,7435420,102650,56117088,1598292352,606496512,25393846,53020156,27626,4325921280,403671,101322240,2194081,13110162,66153,1973278,101555592,140991056,623801,4064490,9594526,361059,1901610,222251,225938,22664416,124689408,49460192,50064040,157392,3355267,60440928,17157552,3505211,1611142,75883216,22962732,24436590,274108,26787740,107986608,351517,20367802,5137300,10019280,644809,345695,436825,8148393,258716,1391234,44556568,2442019,2249851,357227,870416,1590156,917832,789655,451345,1336050,669717,2351496,99228,,29002494,352762,1892093696,10000804,1126131712,3077363,1426183,,,44164056,61473824,145434672,5894808,1513778,179465648,2918763008,290752320,11742994,1531885,749850,431081,82540656,194590,1246747,21802016,693727,2251084,74333,226407,2377433,325206,520067,4891166,418708576,681475,1159279,29109344,19512664,403054592,3196227,132789,80593,404547392,,5543595,17833836,3251065,506978304,1187618,9129367,131496,224628,76587208,35834920,1169320,426429056,356019,5280943104,907715392,7550422,543112832,107378352,1304744,1271272,386848,330257,1101895,57249296,14443861,228864432,16842704,1702353,5435294,3238250,248640,42286580,205770192,14076415,9554573,950845,186392,191238,2119730,882898,1053117,4781235,419876,4971911,2263739,584565,685882,1317861,1490706,24026868,88452,1210859,3723659,429610,1444158,364705,13718232,18712228,77453,40013,5301904,103956144,3057260,5379619,179813552,883576,892122,779123,1399348,5570991,14390803,17681896,2546273,440501344,613003,498986,8799545,132740,841706,9967976,4580566016,2774286,33300084,50298088,240217088,4701528,4964529,701714,123511,3812334336,1548182016,24248928,3049152,567036864,48048276,136757616,2489897,661079,746244928,350172,109640,418268608,1152941,29060328,53865,208381584,986416,303000128,1811935,28624060,819928,11547700,9512598,954490,2376021,175610,1808502,131278,3055765,286953,905054,1670859,2568882,8471834,1253514,2907052,5117129,133385,7326877,246218,2437561,129274368,16951960,3142259,11392075,6008675,8475424,13664369,43552316,10655577,5742998,26425800,110203552,577760,39735396,10552059,34432152,19742778,47791204,1011555904,6555964,10526989,100289776,39721016,20875356,3002233,251179,5753730,642768,641687872,3291424,131907,4142752,103346,233917,93684,187428,3248790,3346732,69614696,164205648,306988,324781,31789228,5610591,35282384,16313950,12846257,20569502,190358320,44896,317542,627711,145899,411977,1431110,7464485,17002304,42243164,89230224,4888018,856435,192137824,1171978,155054560,663623
