"","213","215","217","218","207","208","209","243"
"Label","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Tx","HFD_Veh","HFD_Veh","HFD_Veh","HFD_Veh"
"1-oleoyl-2-linoleoyl-glycerol (18:1/18:2)","-0.5476356"," 0.2281356","-0.2816974","-0.4058397"," 0.4523644"," 0.2539507"," 0.1717653"," 0.1289567"
"1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*","-0.6711151"," 0.2449129","-0.4285274","-0.2005516"," 0.1820334"," 0.3288849"," 0.2452724"," 0.2990905"
"1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*","-0.6687549"," 0.2853882","-0.3558348","-0.2581151"," 0.1709070"," 0.3312451"," 0.2603639"," 0.2348006"
"1-oleoyl-3-linoleoyl-glycerol (18:1/18:2)","-0.5695775"," 0.1740339","-0.2454969","-0.3819826"," 0.4304225"," 0.2778517"," 0.2111914"," 0.1035575"
"1-oleoyl-GPC (18:1)"," 0.02258085","-0.23460001","-0.29045629","-0.13205177"," 0.01316953","-0.24826420"," 0.16007818"," 0.70954371"
"1-oleoyl-GPE (18:1)"," 0.47642279"," 0.24419667","-0.06410604"," 0.17507279","-0.52357721","-0.11608223","-0.09496017","-0.09696661"
"1-oleoylglycerol (18:1)","-0.09578476"," 0.50377965","-0.39396131","-0.49622035","-0.08098008"," 0.33252210"," 0.48137791","-0.25073316"
"1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*","-0.6306581"," 0.1351858","-0.3999715","-0.3732376"," 0.2701609"," 0.3693419"," 0.2652860"," 0.3638925"
"1-palmitoleoyl-2-oleoyl-glycerol (16:1/18:1)*","-0.5295322"," 0.2148167","-0.3227487","-0.4564278"," 0.4704678"," 0.2731108"," 0.2183663"," 0.1319471"
"1-palmitoleoyl-3-oleoyl-glycerol (16:1/18:1)*","-0.56232785"," 0.12523898","-0.27074782","-0.36788831"," 0.43767215"," 0.25187289"," 0.30989883"," 0.07628114"
"1-palmitoleoyl-GPC (16:1)*"," 0.19633800","-0.35561264","-0.07316153","-0.08108200","-0.11404173","-0.24726183"," 0.03043436"," 0.64438736"
"1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4)"," 0.3320776","-0.5540510"," 0.4459490"," 0.4183432","-0.1856799","-0.2318996","-0.3539449"," 0.1292056"
"1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*","-0.54424867","-0.10220446","-0.05577857","-0.34617097"," 0.23310466"," 0.45575133"," 0.17147300"," 0.18807368"
"1-palmitoyl-2-linoleoyl-glycerol (16:0/18:2)*","-0.5550811"," 0.2447187","-0.3713801","-0.4379842"," 0.4449189"," 0.2899250"," 0.1742430"," 0.2106399"
"1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)","-0.54269825"," 0.08174818","-0.42861637","-0.32767350"," 0.21370049"," 0.31656042"," 0.22967728"," 0.45730175"
"1-palmitoyl-2-linoleoyl-GPE (16:0/18:2)","-0.6329098"," 0.2083791","-0.3596972","-0.3371294"," 0.2310472"," 0.3670902"," 0.2864746"," 0.2367454"
"1-palmitoyl-2-oleoyl-GPC (16:0/18:1)"," 0.1710959","-0.3487550"," 0.5414303"," 0.3986049","-0.2300313","-0.1511904","-0.4585697"," 0.0774153"
"1-palmitoyl-2-oleoyl-GPE (16:0/18:1)","-0.6783122"," 0.3186184","-0.1703889","-0.3354730"," 0.2007422"," 0.3216878"," 0.1903144"," 0.1528113"
"1-palmitoyl-2-oleoyl-GPG (16:0/18:1)"," 0.18763072","-0.12860777"," 0.57453671"," 0.43181500","-0.38782702","-0.06653758","-0.42546329","-0.18554677"
"1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*"," 0.38325321","-0.44615785"," 0.55384215"," 0.33958167","-0.23450009","-0.01036734","-0.28759573","-0.29805602"
"1-palmitoyl-2-stearoyl-GPC (16:0/18:0)"," 0.5484497","-0.4119199"," 0.4885129"," 0.5880801","-0.1669929","-0.2691935","-0.3714630","-0.4054735"
"1-palmitoyl-3-linoleoyl-glycerol (16:0/18:2)*","-0.5967008"," 0.2271863","-0.3319255","-0.4497386"," 0.4032992"," 0.3369479"," 0.2565938"," 0.1543377"
"1-palmitoyl-GPC (16:0)","-0.06671260","-0.14076928","-0.27605654","-0.23171015"," 0.01035954","-0.14474325"," 0.12568881"," 0.72394346"
"1-palmitoyl-GPE (16:0)"," 0.39505306","-0.45556387"," 0.54443613"," 0.38310902","-0.08819846","-0.24350607","-0.28078947","-0.25454035"
"1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)"," 0.4321513","-0.4008740"," 0.4430340"," 0.5308099","-0.2208508","-0.1870660","-0.4691901","-0.1280142"
"1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)","-0.49541906","-0.08605810","-0.21104377","-0.17880492"," 0.27636332"," 0.50458094"," 0.03461802"," 0.15576357"
"1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)","-0.4999255","-0.5536931","-0.3656184","-0.1512107"," 0.4055589"," 0.4187494"," 0.4463069"," 0.2998324"
"1-stearoyl-2-arachidonoyl-GPS (18:0/20:4)","-0.56932864"," 0.09332655","-0.15133739","-0.16020646"," 0.28259633"," 0.43067136","-0.16238097"," 0.23665922"
"1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*","-0.6084566"," 0.2943746","-0.4531670","-0.2427308"," 0.1505413"," 0.3915434"," 0.1821629"," 0.2857321"
"1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*","-0.6202879"," 0.2135938","-0.4002345","-0.2987523"," 0.2258331"," 0.3797121"," 0.2674547"," 0.2326811"
"1-stearoyl-2-oleoyl-GPC (18:0/18:1)"," 0.4486974","-0.1724171"," 0.3679394"," 0.5435224","-0.2579588","-0.1728330","-0.4564776","-0.3004728"
"1-stearoyl-2-oleoyl-GPE (18:0/18:1)","-0.23075168"," 0.57558945"," 0.02108953"," 0.34297006"," 0.01533732","-0.01396778","-0.42441055","-0.28585635"
"1-stearoyl-2-oleoyl-GPS (18:0/18:1)"," 0.3687923","-0.1486697"," 0.1677125"," 0.4831268"," 0.1861128","-0.2498619","-0.5168732","-0.2903398"
"1-stearoyl-GPC (18:0)"," 0.25355534","-0.33658285","-0.31279778"," 0.01260978","-0.18983558","-0.11029902"," 0.01993295"," 0.66341715"
"1-stearoyl-GPE (18:0)"," 0.60793239","-0.39206761"," 0.18339602"," 0.51425789","-0.34518904","-0.04144707","-0.34904350","-0.17783909"
"1-stearoyl-GPI (18:0)"," 0.64173485","-0.17442397"," 0.19918199"," 0.30396278","-0.23447430","-0.35826515","-0.31041518","-0.06730102"
"1-stearoyl-GPS (18:0)*"," 0.6329496","-0.1002401"," 0.1832813"," 0.2616213","-0.1533731","-0.3670504","-0.3365406","-0.1206480"
"10-heptadecenoate (17:1n7)","-0.08901159"," 0.43583969","-0.49622021","-0.56416031"," 0.39600496"," 0.08546099"," 0.05103659"," 0.18104986"
"10-nonadecenoate (19:1n9)"," 0.01309976"," 0.51069025","-0.36164453","-0.48930975","-0.19776648","-0.15080458"," 0.28402492"," 0.39171042"
"12,13-DiHOME","-0.43488189"," 0.26536819","-0.55820335","-0.30972085"," 0.44179665"," 0.36451629"," 0.20399649"," 0.02712847"
"12-HETE"," 0.40306517"," 0.06352233"," 0.23818968"," 0.37667799","-0.04931509","-0.28037344","-0.15483182","-0.59693483"
"15-HETE"," 0.52834841","-0.11866190","-0.04414175"," 0.34120711","-0.01039827","-0.47165159","-0.09570840","-0.12899359"
"15-methylpalmitate","-0.226507175"," 0.358255652","-0.327777550","-0.641744348"," 0.003644544"," 0.184525168"," 0.309268049"," 0.340335660"
"16-hydroxypalmitate","-0.46540233"," 0.02814385","-0.33105725","-0.27608172"," 0.53459767"," 0.36114518"," 0.13549680"," 0.01315779"
"17-methylstearate","-0.15767074"," 0.25853967","-0.48111455","-0.60092100"," 0.19343837"," 0.07048936"," 0.31815990"," 0.39907900"
"2'-deoxycytidine"," 0.34318438"," 0.24591949"," 0.12296415"," 0.04451152","-0.50123570","-0.55016871","-0.15500642"," 0.44983129"
"2'-deoxyuridine","-0.2406349"," 0.3325823","-0.2622491","-0.4717184","-0.2008326"," 0.4629141"," 0.5282816","-0.1483429"
"2-aminoadipate"," 0.5850970","-0.2885619"," 0.3949224"," 0.5946206","-0.2625389","-0.3408738","-0.2772860","-0.4053794"
"2-aminoheptanoate"," 0.03426038"," 0.30247871","-0.63781312","-0.08816379"," 0.09640610"," 0.10467882"," 0.36218688","-0.17403398"
"2-hydroxybutyrate/2-hydroxyisobutyrate","-0.43906782"," 0.56093218","-0.25290234","-0.34812508"," 0.13014154","-0.02201527"," 0.10905735"," 0.26197945"
"2-hydroxyglutarate","-0.62695736"," 0.11670181","-0.07938697","-0.27691928"," 0.11668184"," 0.37304264"," 0.18350465"," 0.19333268"
"2-hydroxystearate"," 0.19410815"," 0.23666785","-0.26040414","-0.57160237"," 0.04896930"," 0.06633478"," 0.42839763","-0.14247118"
"2-linoleoylglycerol (18:2)"," 0.45602322"," 0.04327557","-0.49392323","-0.53988007"," 0.46011993"," 0.38090541"," 0.20962028","-0.51614113"
"2-methylbutyrylcarnitine (C5)","-0.10860701"," 0.02641592","-0.21568692"," 0.19839250","-0.52709453","-0.10828656"," 0.47290547"," 0.26196112"
"2-methylbutyrylglycine","-0.48744470"," 0.28194242","-0.41120517","-0.51496744"," 0.33321035"," 0.48503256"," 0.05757072"," 0.25586126"
"2-oleoylglycerol (18:1)"," 0.56496005","-0.43503995","-0.08127884","-0.16679894","-0.05651071","-0.01684251"," 0.25779243","-0.06628154"
"2-palmitoleoyl-GPC (16:1)*"," 0.35918594","-0.20583470","-0.63451085"," 0.22160749","-0.22882282","-0.05895893"," 0.18184473"," 0.36548915"
